item_id,prefix,final_word,direct_logprob,meta_logprob,kl_divergence,spearman_r_all,spearman_p_all,spearman_r_top100,spearman_p_top100,model,revision,instruct
1489,"Riley grabbed the remote control and turned it off. ‘I’ve got something for you to do.’
‘Alright, was is it?’ said Nashy, flicking back her damp, fresh smelling hair with the same lack of ceremony it seemed she had ended her phone call with her husband.
‘Breeze’s waterfront escapade is still fresh in the papers,’ said",Riley,-0.06199836730957031,-2.301790237426758,4.188636739854701e-05,0.6130840550047861,0.0,0.44153615361536147,4.256543879537346e-06,allenai/OLMo-7B,step211000-tokens933B,False
1490,"By the time I came to my senses, I found myself making love to Emilia. She clutched the back of my head and whispered into my ear, ""He punished you for turning your back on him. He rewarded me for bringing you back to him. You are my reward, Derek.""

At that moment, even as her body bucked and writhed beneath mine, I hated her with every fiber of my being, and yet the words that came out of my mouth were, ""I love you,",Emilia,-0.11487960815429688,-3.859177589416504,7.23195553291589e-05,0.7696042432941052,0.0,0.2494209420942094,0.012330693851520151,allenai/OLMo-7B,step211000-tokens933B,False
1491,"“Lil’ man, you want to go to bed?”
He shook his head and rubbed his eyes, she watched him look up at her grinning and then reaching out for the kitten. “Was waiting for you Aunt Dia. Where did you go; did you get us donuts?”
“I went for a run, and no, I didn’t get you",donuts,-0.4218940734863281,-4.806933403015137,9.029993816511706e-05,0.7568377232479342,0.0,-0.07240324032403239,0.47407172004650666,allenai/OLMo-7B,step211000-tokens933B,False
1492,"Mack scooped her up and swung her around, holding her high above his head.

""That's my girl!""

""She did it! She did it!"" Excited, Mary Jo started waving her arms. Noelle was a week and a half from being ten months old and had taken her first step. ""That's early for her to be",walking,-0.2703876495361328,-7.9516143798828125,0.00013606173160951585,0.6180798933558942,0.0,0.2434203420342034,0.014669918622078209,allenai/OLMo-7B,step211000-tokens933B,False
1493,"A pressure in my brain darkens my vision momentarily – the wolf pushing for control. I push back, and my sight clears. I’ve stopped running. Suddenly my human side with its gift of reason presses to the forefront.
traps beware of traps
I stand stock still in the snow, looking around. How would I be able to tell if there was a",trap,-0.3920631408691406,-4.074069023132324,6.685227708658203e-05,0.6731085178196935,0.0,0.3027182718271827,0.002203856750299149,allenai/OLMo-7B,step211000-tokens933B,False
1494,"25
Seated motionless on a concrete ledge approximately half way up his driveway—between a plastic Colonel Sanders hand puppet and an old Flexible Flyer sled—Red stared vacantly into the night. It was an evocative but disquieting image. When Mike returned with his shirt—now a sodden orb—he placed it against Red’s sweaty forehead. 
“Hold it against your head, okay? Can you do that for me,",Red,-2.791505813598633,-4.747865676879883,9.108810627367347e-05,0.7247738107797008,0.0,0.10784278427842783,0.2855260936164403,allenai/OLMo-7B,step211000-tokens933B,False
1495,"""How much will you agree to?""

""Six months max. And it's not negotiable. Look, Judge, these guys are scared to death, you know that. They're scared and we're not. Why should we settle anything? I'd rather have a jury.""

""There's not going to be a",jury,-0.05106353759765625,-8.67460823059082,0.00016613399202469736,0.5864336066341285,0.0,0.20226822682268222,0.04357423324776633,allenai/OLMo-7B,step211000-tokens933B,False
1496,"""Gramma appreciated all you did for her over the last few years.""
""It was the least we could do,"" Mrs. Townsend said, releasing Gracie from her grasp. ""Cordelia was always the first one to pitch in when others needed help.""
Cordelia. The sound of her grandmother's Christian name startled Gracie. She knew Gramma Del but she would never know",Cordelia,-0.6654205322265625,-1.3722848892211914,3.439805004745722e-05,0.7799485412603312,0.0,0.3441344134413441,0.0004552412648365098,allenai/OLMo-7B,step211000-tokens933B,False
1497,"He wanted to reassure the farmer somehow, like Quentin would have done, but he didn’t dare take his eyes off Lisa; wasn’t even sure he could take his eyes off her as long as she held his gaze. He couldn’t even think.
Lisa rose on shaky legs and covered herself with blood-coated hands. “Jim! Help me!”
Richard leaned into Paddington’s peripheral vision, distraction enough for Paddington to look away from",Lisa,-0.6695594787597656,-1.5218315124511719,3.330068284412846e-05,0.7465411093140987,0.0,0.35613561356135603,0.00027628891346900825,allenai/OLMo-7B,step211000-tokens933B,False
1498,"""You're right,"" Smith said soberly, ""they'll start searching the neighborhood soon.""

""Swell. Just what I wanted to hear."" Marty grinned weakly. It came out as a macabre grimace, but it was a brave try.

Smith squeezed his friend's shoulder, trying to keep the urgency from his voice. ""How did they know about us,",Marty,-1.6083555221557617,-3.6901254653930664,0.0001333730760961771,0.7085121561919164,0.0,0.34556255625562554,0.0004294193150045104,allenai/OLMo-7B,step211000-tokens933B,False
1499,"Again, as if not wholly trusting her internal tongue, she also spoke this aloud.
“On some level, yes. Always,” said Ruth, who, if she noticed, did not wonder at, nor did she comment on the words leaving her mother’s lips along with its shared sister-thought.
“But man prefers ignorance to terror,” continued",Ruth,-1.0055389404296875,-4.164237022399902,5.5803982832003385e-05,0.7329532524794616,0.0,0.39985598559855984,3.7625271553446904e-05,allenai/OLMo-7B,step211000-tokens933B,False
1500,"What do you want him for?”
“Get him,” I told her. “He and I have a talk coming, and right now is as good a time as any.”
Elsie glared at me and drew herself up straight.
“Now you listen here, Hill William.” 
“No,” I interrupted, “you",listen,-1.7251300811767578,-9.532480239868164,0.00012201702338643372,0.525819781568662,0.0,0.32894089408940885,0.0008331098638518371,allenai/OLMo-7B,step211000-tokens933B,False
1501,"Miranda responded immediately. ""Shirley, come over here. We need your opinion.""

Great. Now she was going to be drawn into this argument, too. She walked toward them and glanced at the painting that seemed to be the subject of their disagreement. ""Are you ready for the movie,",Miranda,-4.906643867492676,-3.8432254791259766,7.584480772493407e-05,0.7178065847404018,0.0,0.15491149114911487,0.12381781978316053,allenai/OLMo-7B,step211000-tokens933B,False
1502,"It’s strange that this one is empty of water though.” Dalya rubbed her right hand on her chin as she stared quizzically down into the hole. 

Declan noticed how the glowing light reflected off his sister’s long brown hair. Suddenly, the glow became brighter and a misty cloud of rays splayed toward them. Just then, a blinding light engulfed the unsuspecting on-lookers, and in a few seconds all went dark in the",hole,-3.3725013732910156,-6.894448280334473,7.30071114958264e-05,0.6806115425571183,0.0,0.11027902790279026,0.2747184471990538,allenai/OLMo-7B,step211000-tokens933B,False
1503,"Now Christy had two mysteries in front of her: the boy and the end of the oddly darkened rink. As she looked at the odd boy, she began to wonder where he had come from. Somewhere or somehow, she felt as though she had met him before. 
 “Hello,” said Christy, “and thank you.” The boy smiled cautiously. Christy continued, “I thought I was the only one left at the",rink,-0.17667770385742188,-6.114925384521484,9.98589675873518e-05,0.6704805157878974,0.0,0.20331233123312326,0.04247827272308763,allenai/OLMo-7B,step211000-tokens933B,False
1504,"It was still sitting in the trunk of the car, and now, seeing him with that sword in his hand, it seemed unimpressive.

I found Leah by the jewelry as she was looking at a small silver necklace.

I asked, ""Hey, would you mind walking with him to go get some hot cider while I get something real quick?""

""Sure,"" she answered, taking one last look at the necklace before gathering up Connor in search of",cider,-5.082009315490723,-8.032205581665039,6.10522401984781e-05,0.6632582472304651,0.0,0.1278247824782478,0.20501829499535082,allenai/OLMo-7B,step211000-tokens933B,False
1505,"Suddenly the evening was brighter, even the fire cast a cheerier glow about the room. All he had to do was secure a governess. And that couldn’t be hard to do. He’d simply inquire about and interview prospective persons. Better yet, Mrs. Pott, the housekeeper, could interview. She’d be far more capable and wise in knowing what made a good",governess,-0.5715713500976562,-1.7024927139282227,3.039146395167336e-05,0.7548533268592733,0.0,0.4675787578757875,9.353923901813718e-07,allenai/OLMo-7B,step211000-tokens933B,False
1506,"And wait she did, although when the time came, she was too thrilled about the trip for the episode with the prince of Rêeh to matter as much. She and her company left the palace in two full coaches with her guards riding along on horses, and they met up with Commander Alexander’s small band to head out of the capital together. Constance did not get to greet Staid personally until they all made it to Nonpareil, when Staid insisted on being the one to help Constance, in her modish traveling suit and feathered hat, out of her",coach,-0.9474611282348633,-4.131291389465332,5.314477675710805e-05,0.672335785016987,0.0,0.4121812181218122,2.0349617682162428e-05,allenai/OLMo-7B,step211000-tokens933B,False
1507,"“Everything else is as good as could be expected, in fact, to be honest, he’s doing better than someone in his condition.  Either he’s a very lucky young man, or someone very special is looking after him.”  Sue flashed a weak smile at her friend.
“Lucky? Lucky?”  Eric asked in the solidified world he now lived within.  “I’m in a coma and you think I’m",lucky,-0.021066665649414062,-2.7180747985839844,5.2075196435907856e-05,0.6933337892793344,0.0,0.48738073807380733,2.7102062658159087e-07,allenai/OLMo-7B,step211000-tokens933B,False
1508,"Waiting and searching, and repeating the words of the prophecy to ourselves, in our dreams, as we wake and as we pray. We have expected your coming for such a long time now, Ella, it is a wonder that you have finally come to us.

With these final words, Oisin turned his gaze to",Ella,-4.846382141113281,-3.972707748413086,7.09730084054172e-05,0.7554383130705883,0.0,0.23918391839183917,0.016545040105044765,allenai/OLMo-7B,step211000-tokens933B,False
1509,"""Since when do you smoke?"" asked Jay.
""Since I started drinking,"" Ben kidded, trying to lighten the
mood somewhat.
With the first stream of smoke he drew back, Ben
coughed and spluttered, screwing his face up at the
putrid habit. He looked at the cigarette and handed it
back to",Jay,-0.6167850494384766,-4.759132385253906,6.805749580962583e-05,0.69211017274089,0.0,0.30090609060906087,0.002349633554308738,allenai/OLMo-7B,step211000-tokens933B,False
1510,"Thomas struggled to find an excuse to drag Jacque’s chair along with them into the new office. 
	“Wait, it’s that old? Doesn’t seem like it. I mean, the chair still looks alright to me.”
They all eyed each other-some turned their heads and snickered. Keith walked over to him.
	“Tommy, get up-step away from the",chair,-1.5379714965820312,-3.754878044128418,8.460545359412208e-05,0.6365400956422389,0.0,0.3318691869186918,0.0007432747013656016,allenai/OLMo-7B,step211000-tokens933B,False
