good_sentence,bad_sentence,category,category_fine,blimp_UID,blimp_pairID,item_id,condition,direct_sum_logprob_good_sentence,direct_sum_logprob_bad_sentence,direct_correct,meta_sum_logprob_good_first_1,meta_sum_logprob_good_first_2,meta_sum_logprob_bad_first_1,meta_sum_logprob_bad_first_2,meta_1_correct,meta_2_correct,meta_good_correct,meta_bad_correct,meta_correct,meta_correct_lenient,model,revision
Some person grins.,Some person grin.,morphology,subject_verb_agreement,irregular_plural_subject_verb_agreement_1,916,218,paired,-25.166893005371094,-28.014739990234375,True,-1.8191070556640625,-2.7165279388427734,-1.8236942291259766,-2.5883445739746094,True,True,True,False,False,True,EleutherAI/pythia-1.4b-deduped,
This boy who could investigate the Clintons isn't talking.,This boy who could investigate the Clintons aren't talking.,morphology,subject_verb_agreement,distractor_agreement_relative_clause,498,219,paired,-57.59172439575195,-62.11065673828125,True,-2.1831226348876953,-2.9564390182495117,-2.1850242614746094,-2.972135543823242,True,False,True,False,False,True,EleutherAI/pythia-1.4b-deduped,
The adults that should complain about Marie are buying some school.,The adults that should complain about Marie was buying some school.,morphology,subject_verb_agreement,distractor_agreement_relative_clause,124,220,paired,-79.06890869140625,-82.17530822753906,True,-1.7290782928466797,-2.4760913848876953,-1.7315845489501953,-2.4556121826171875,True,True,True,False,False,True,EleutherAI/pythia-1.4b-deduped,
Amelia isn't taking steak.,Amelia weren't taking steak.,morphology,subject_verb_agreement,regular_plural_subject_verb_agreement_1,371,221,paired,-35.999244689941406,-38.42168426513672,True,-2.230405807495117,-3.17971134185791,-2.2670650482177734,-3.2701873779296875,True,False,True,False,False,True,EleutherAI/pythia-1.4b-deduped,
The children are debating.,The child are debating.,morphology,subject_verb_agreement,regular_plural_subject_verb_agreement_2,567,222,paired,-24.875207901000977,-32.63021469116211,True,-2.1353530883789062,-3.196504592895508,-2.1644763946533203,-3.1911392211914062,True,True,True,False,False,True,EleutherAI/pythia-1.4b-deduped,
Some lady that leaves the Lutherans blinks.,Some lady that leaves the Lutherans blink.,morphology,subject_verb_agreement,distractor_agreement_relative_clause,165,223,paired,-56.7172737121582,-56.646087646484375,False,-2.1889781951904297,-3.023655891418457,-2.0461673736572266,-2.9532060623168945,False,True,True,False,False,True,EleutherAI/pythia-1.4b-deduped,
That teacher that can reference a lot of adults protests.,That teacher that can reference a lot of adults protest.,morphology,subject_verb_agreement,distractor_agreement_relative_clause,512,224,paired,-66.32635498046875,-66.83375549316406,True,-1.818206787109375,-2.436189651489258,-1.794107437133789,-2.4320812225341797,False,True,True,False,False,True,EleutherAI/pythia-1.4b-deduped,
Some actors who criticized Cynthia haven't passed Spain.,Some actors who criticized Cynthia hasn't passed Spain.,morphology,subject_verb_agreement,distractor_agreement_relative_clause,86,225,paired,-70.06790924072266,-71.32456970214844,True,-2.06854248046875,-2.685791015625,-2.0685291290283203,-2.650472640991211,False,True,True,False,False,True,EleutherAI/pythia-1.4b-deduped,
These waiters examine a play.,These waiters examines a play.,morphology,subject_verb_agreement,regular_plural_subject_verb_agreement_1,169,226,paired,-39.43706512451172,-42.70792770385742,True,-2.3999271392822266,-3.367551803588867,-2.386655807495117,-3.303285598754883,False,True,True,False,False,True,EleutherAI/pythia-1.4b-deduped,
Universities that shouldn't distract Karla have embarrassed Lucille.,Universities that shouldn't distract Karla has embarrassed Lucille.,morphology,subject_verb_agreement,distractor_agreement_relative_clause,713,227,paired,-81.02444458007812,-79.43257141113281,False,-2.0589141845703125,-2.628145217895508,-2.038501739501953,-2.560821533203125,False,True,True,False,False,True,EleutherAI/pythia-1.4b-deduped,
Sally boasts about all pedestrians.,Sally boast about all pedestrians.,morphology,subject_verb_agreement,regular_plural_subject_verb_agreement_1,562,228,paired,-48.188446044921875,-51.21854782104492,True,-2.0691585540771484,-2.932781219482422,-2.083749771118164,-2.971010208129883,True,False,True,False,False,True,EleutherAI/pythia-1.4b-deduped,
Every hypothesis was distracting Leslie.,Every hypothesis were distracting Leslie.,morphology,subject_verb_agreement,irregular_plural_subject_verb_agreement_1,263,229,paired,-43.65280532836914,-47.97368240356445,True,-2.660085678100586,-3.5663557052612305,-2.6632442474365234,-3.537769317626953,True,True,True,False,False,True,EleutherAI/pythia-1.4b-deduped,
Carl has skated around every closet.,Carl have skated around every closet.,morphology,subject_verb_agreement,regular_plural_subject_verb_agreement_1,651,230,paired,-43.94627380371094,-44.90029525756836,True,-2.303375244140625,-2.984598159790039,-2.363117218017578,-3.061370849609375,True,False,True,False,False,True,EleutherAI/pythia-1.4b-deduped,
Cacti waste away.,Cacti wastes away.,morphology,subject_verb_agreement,irregular_plural_subject_verb_agreement_1,570,231,paired,-35.46406555175781,-32.50010681152344,False,-1.9977169036865234,-2.745595932006836,-2.0482101440429688,-2.8069591522216797,True,False,True,False,False,True,EleutherAI/pythia-1.4b-deduped,
Some waitresses reference some adult.,Some waitresses references some adult.,morphology,subject_verb_agreement,regular_plural_subject_verb_agreement_1,373,232,paired,-47.44228744506836,-48.73982238769531,True,-1.9547271728515625,-2.8773155212402344,-1.8462562561035156,-2.7316112518310547,False,True,True,False,False,True,EleutherAI/pythia-1.4b-deduped,
The brochures about Monet have fallen.,The brochures about Monet has fallen.,morphology,subject_verb_agreement,distractor_agreement_relational_noun,551,233,paired,-47.90232849121094,-51.833045959472656,True,-2.441591262817383,-3.2459583282470703,-2.4564476013183594,-3.218231201171875,True,True,True,False,False,True,EleutherAI/pythia-1.4b-deduped,
This man disappears.,This man disappear.,morphology,subject_verb_agreement,irregular_plural_subject_verb_agreement_1,55,234,paired,-20.63083267211914,-24.40317153930664,True,-2.0036258697509766,-2.938770294189453,-2.0012474060058594,-2.9411449432373047,False,False,True,False,False,True,EleutherAI/pythia-1.4b-deduped,
Caroline is arriving at every movie theater.,Caroline are arriving at every movie theater.,morphology,subject_verb_agreement,regular_plural_subject_verb_agreement_1,336,235,paired,-42.216739654541016,-44.03599548339844,True,-1.9990348815917969,-2.588998794555664,-1.9495162963867188,-2.599180221557617,False,False,True,False,False,True,EleutherAI/pythia-1.4b-deduped,
The men have admired Ronald.,The man have admired Ronald.,morphology,subject_verb_agreement,irregular_plural_subject_verb_agreement_2,11,236,paired,-38.62187194824219,-45.28680419921875,True,-2.2095203399658203,-3.365598678588867,-2.362751007080078,-3.4219532012939453,True,False,True,False,False,True,EleutherAI/pythia-1.4b-deduped,
Some child hasn't bored April.,Some child haven't bored April.,morphology,subject_verb_agreement,irregular_plural_subject_verb_agreement_1,651,237,paired,-43.86353302001953,-46.9368896484375,True,-2.003232955932617,-2.9351024627685547,-2.0369014739990234,-2.9846420288085938,True,False,True,False,False,True,EleutherAI/pythia-1.4b-deduped,
The birds haven't confused Heidi.,The bird haven't confused Heidi.,morphology,subject_verb_agreement,regular_plural_subject_verb_agreement_2,967,238,paired,-43.35973358154297,-49.91426467895508,True,-2.405487060546875,-3.202265739440918,-2.4625320434570312,-3.261172294616699,True,False,True,False,False,True,EleutherAI/pythia-1.4b-deduped,
The actress sneezes.,The actresses sneezes.,morphology,subject_verb_agreement,regular_plural_subject_verb_agreement_2,952,239,paired,-27.297422409057617,-34.08534240722656,True,-2.0916805267333984,-3.200016975402832,-2.091228485107422,-3.277499198913574,False,False,True,False,False,True,EleutherAI/pythia-1.4b-deduped,
The oxen climb up hills.,The ox climb up hills.,morphology,subject_verb_agreement,irregular_plural_subject_verb_agreement_2,993,240,paired,-33.68440246582031,-36.601051330566406,True,-2.211915969848633,-3.400848388671875,-2.1805896759033203,-3.2918434143066406,False,True,True,False,False,True,EleutherAI/pythia-1.4b-deduped,
The doctor is firing Victoria.,The doctors is firing Victoria.,morphology,subject_verb_agreement,regular_plural_subject_verb_agreement_2,995,241,paired,-39.043861389160156,-45.61237716674805,True,-2.0743980407714844,-3.127924919128418,-2.082386016845703,-3.1415748596191406,True,False,True,False,False,True,EleutherAI/pythia-1.4b-deduped,
Those stimuli weren't wasting away.,Those stimuli wasn't wasting away.,morphology,subject_verb_agreement,irregular_plural_subject_verb_agreement_1,868,242,paired,-38.731483459472656,-42.61555862426758,True,-2.528287887573242,-3.4998254776000977,-2.5326881408691406,-3.5071001052856445,True,False,True,False,False,True,EleutherAI/pythia-1.4b-deduped,
The newspaper articles about Monet disappear.,The newspaper articles about Monet disappears.,morphology,subject_verb_agreement,distractor_agreement_relational_noun,438,243,paired,-44.19590377807617,-48.06071472167969,True,-2.3016223907470703,-3.0763492584228516,-2.333791732788086,-3.1142044067382812,True,False,True,False,False,True,EleutherAI/pythia-1.4b-deduped,
Boys who bother Theodore do predict Renee to complain about Bruce.,Boys who bother Theodore does predict Renee to complain about Bruce.,morphology,subject_verb_agreement,distractor_agreement_relative_clause,590,244,paired,-87.16349792480469,-88.85043334960938,True,-2.0217361450195312,-2.5278282165527344,-2.0321273803710938,-2.4880294799804688,True,True,True,False,False,True,EleutherAI/pythia-1.4b-deduped,
Marcus is messing up that chair.,Marcus were messing up that chair.,morphology,subject_verb_agreement,regular_plural_subject_verb_agreement_1,657,245,paired,-34.34735870361328,-37.58404541015625,True,-2.4489917755126953,-3.228717803955078,-2.4788436889648438,-3.304654121398926,True,False,True,False,False,True,EleutherAI/pythia-1.4b-deduped,
Every hypothesis impresses Barbara.,Every hypothesis impress Barbara.,morphology,subject_verb_agreement,irregular_plural_subject_verb_agreement_1,298,246,paired,-40.364715576171875,-41.01311492919922,True,-2.5491390228271484,-3.4151649475097656,-2.380340576171875,-3.245450973510742,False,True,True,False,False,True,EleutherAI/pythia-1.4b-deduped,
The geese haven't existed.,The geese hasn't existed.,morphology,subject_verb_agreement,irregular_plural_subject_verb_agreement_1,730,247,paired,-36.86131286621094,-40.73692321777344,True,-2.2662887573242188,-3.099750518798828,-2.292543411254883,-3.0794639587402344,True,True,True,False,False,True,EleutherAI/pythia-1.4b-deduped,
The cafe is disappearing.,The cafes is disappearing.,morphology,subject_verb_agreement,regular_plural_subject_verb_agreement_2,241,248,paired,-27.87215805053711,-33.954097747802734,True,-2.191072463989258,-2.998685836791992,-2.1741275787353516,-2.992100715637207,False,True,True,False,False,True,EleutherAI/pythia-1.4b-deduped,
Those customers run around this museum.,Those customers runs around this museum.,morphology,subject_verb_agreement,regular_plural_subject_verb_agreement_1,534,249,paired,-38.628360748291016,-43.63646697998047,True,-2.2825489044189453,-3.217580795288086,-2.294475555419922,-3.2413721084594727,True,False,True,False,False,True,EleutherAI/pythia-1.4b-deduped,
Those associations that had the library are approving.,Those associations that had the library is approving.,morphology,subject_verb_agreement,distractor_agreement_relative_clause,566,250,paired,-52.94013214111328,-54.13107681274414,True,-2.253477096557617,-3.0173702239990234,-2.2793827056884766,-3.0234909057617188,True,False,True,False,False,True,EleutherAI/pythia-1.4b-deduped,
Ella thinks about herself talking to that actor.,Ella thinks about herself talks to that actor.,syntax/semantics,binding,principle_A_case_2,608,251,paired,-51.21299743652344,-60.128684997558594,True,-2.125730514526367,-2.9416589736938477,-2.0729408264160156,-2.846315383911133,False,True,True,False,False,True,EleutherAI/pythia-1.4b-deduped,
Jane is saying Jerry discusses himself.,Jane is saying Jerry discusses herself.,syntax_semantics,binding,principle_A_domain_2,492,252,paired,-45.202980041503906,-46.991920471191406,True,-2.6896133422851562,-3.6476316452026367,-2.6881256103515625,-3.687519073486328,False,False,True,False,False,True,EleutherAI/pythia-1.4b-deduped,
Samuel thinks that he loved Christina.,Samuel thinks that himself loved Christina.,syntax_semantics,binding,principle_A_case_1,452,253,paired,-37.60835647583008,-47.48493576049805,True,-1.9932594299316406,-3.018937110900879,-2.103818893432617,-3.11966609954834,True,False,True,False,False,True,EleutherAI/pythia-1.4b-deduped,
Carl is explaining that he dropped by all banks.,Carl is explaining that himself dropped by all banks.,syntax_semantics,binding,principle_A_case_1,566,254,paired,-53.892242431640625,-66.57137298583984,True,-2.2557754516601562,-3.0157032012939453,-2.3162899017333984,-3.005767822265625,True,True,True,False,False,True,EleutherAI/pythia-1.4b-deduped,
Many people hadn't said Helen hasn't listened to herself.,Many people hadn't said Helen hasn't listened to themselves.,syntax_semantics,binding,principle_A_domain_2,784,255,paired,-59.263755798339844,-62.84687805175781,True,-1.9580020904541016,-2.5059642791748047,-1.9548702239990234,-2.513996124267578,False,False,True,False,False,True,EleutherAI/pythia-1.4b-deduped,
Sandra says that she returned to Donna.,Sandra says that herself returned to Donna.,syntax_semantics,binding,principle_A_case_1,847,256,paired,-43.01579284667969,-53.57525634765625,True,-2.0891075134277344,-3.051359176635742,-2.223855972290039,-3.1857309341430664,True,False,True,False,False,True,EleutherAI/pythia-1.4b-deduped,
These banks that appreciated Derek referenced themselves.,These banks that appreciated Derek referenced himself.,syntax_semantics,binding,principle_A_c_command,304,257,paired,-67.31098175048828,-67.13616943359375,False,-2.190519332885742,-3.0180931091308594,-2.2237796783447266,-3.0451202392578125,True,False,True,False,False,True,EleutherAI/pythia-1.4b-deduped,
