good_sentence,bad_sentence,category,category_fine,blimp_UID,blimp_pairID,item_id,condition,direct_sum_logprob_good_sentence,direct_sum_logprob_bad_sentence,direct_correct,meta_sum_logprob_good_first_1,meta_sum_logprob_good_first_2,meta_sum_logprob_bad_first_1,meta_sum_logprob_bad_first_2,meta_1_correct,meta_2_correct,meta_good_correct,meta_bad_correct,meta_correct,meta_correct_lenient,model,revision
The oxen climb up hills.,The ox climb up hills.,morphology,subject_verb_agreement,irregular_plural_subject_verb_agreement_2,993,240,paired,-39.334251403808594,-46.39854431152344,True,-1.5275936126708984,-2.6135311126708984,-1.6099166870117188,-2.7114791870117188,True,False,True,False,False,True,meta-llama/Llama-2-13b-hf,
The doctor is firing Victoria.,The doctors is firing Victoria.,morphology,subject_verb_agreement,regular_plural_subject_verb_agreement_2,995,241,paired,-40.897972106933594,-47.630821228027344,True,-1.5156402587890625,-2.5703277587890625,-1.6018610000610352,-2.515923500061035,True,True,True,False,False,True,meta-llama/Llama-2-13b-hf,
Those stimuli weren't wasting away.,Those stimuli wasn't wasting away.,morphology,subject_verb_agreement,irregular_plural_subject_verb_agreement_1,868,242,paired,-46.551246643066406,-49.781593322753906,True,-1.4355831146240234,-2.6855831146240234,-1.4788856506347656,-2.6038856506347656,True,True,True,False,False,True,meta-llama/Llama-2-13b-hf,
The newspaper articles about Monet disappear.,The newspaper articles about Monet disappears.,morphology,subject_verb_agreement,distractor_agreement_relational_noun,438,243,paired,-50.238216400146484,-50.94203186035156,True,-1.4911699295043945,-2.3739824295043945,-1.6656999588012695,-2.2125749588012695,True,True,True,False,False,True,meta-llama/Llama-2-13b-hf,
Boys who bother Theodore do predict Renee to complain about Bruce.,Boys who bother Theodore does predict Renee to complain about Bruce.,morphology,subject_verb_agreement,distractor_agreement_relative_clause,590,244,paired,-103.8271255493164,-103.5899658203125,False,-1.5639963150024414,-2.5952463150024414,-1.6337213516235352,-2.508721351623535,True,True,True,False,False,True,meta-llama/Llama-2-13b-hf,
Marcus is messing up that chair.,Marcus were messing up that chair.,morphology,subject_verb_agreement,regular_plural_subject_verb_agreement_1,657,245,paired,-43.39846420288086,-50.85311508178711,True,-1.325775146484375,-2.435150146484375,-1.412841796875,-2.405029296875,True,True,True,False,False,True,meta-llama/Llama-2-13b-hf,
Every hypothesis impresses Barbara.,Every hypothesis impress Barbara.,morphology,subject_verb_agreement,irregular_plural_subject_verb_agreement_1,298,246,paired,-52.072269439697266,-55.01706314086914,True,-1.5792045593261719,-2.587017059326172,-1.7074947357177734,-2.4887447357177734,True,True,True,False,False,True,meta-llama/Llama-2-13b-hf,
The geese haven't existed.,The geese hasn't existed.,morphology,subject_verb_agreement,irregular_plural_subject_verb_agreement_1,730,247,paired,-40.42456817626953,-42.71696472167969,True,-1.5389328002929688,-2.5623703002929688,-1.6191444396972656,-2.4628944396972656,True,True,True,False,False,True,meta-llama/Llama-2-13b-hf,
The cafe is disappearing.,The cafes is disappearing.,morphology,subject_verb_agreement,regular_plural_subject_verb_agreement_2,241,248,paired,-30.13926887512207,-36.83232879638672,True,-1.4806241989135742,-2.574374198913574,-1.6105175018310547,-2.5480175018310547,True,True,True,False,False,True,meta-llama/Llama-2-13b-hf,
Those customers run around this museum.,Those customers runs around this museum.,morphology,subject_verb_agreement,regular_plural_subject_verb_agreement_1,534,249,paired,-50.00850296020508,-55.38117980957031,True,-1.5469398498535156,-2.4610023498535156,-1.6527137756347656,-2.3480262756347656,True,True,True,False,False,True,meta-llama/Llama-2-13b-hf,
Those associations that had the library are approving.,Those associations that had the library is approving.,morphology,subject_verb_agreement,distractor_agreement_relative_clause,566,250,paired,-63.66032028198242,-67.03672790527344,True,-1.5355663299560547,-2.5511913299560547,-1.578719139099121,-2.430281639099121,True,True,True,False,False,True,meta-llama/Llama-2-13b-hf,
Ella thinks about herself talking to that actor.,Ella thinks about herself talks to that actor.,syntax/semantics,binding,principle_A_case_2,608,251,paired,-56.095096588134766,-65.59695434570312,True,-1.4570865631103516,-2.6367740631103516,-1.4870338439941406,-2.5104713439941406,True,True,True,False,False,True,meta-llama/Llama-2-13b-hf,
Jane is saying Jerry discusses himself.,Jane is saying Jerry discusses herself.,syntax_semantics,binding,principle_A_domain_2,492,252,paired,-56.13282012939453,-58.903594970703125,True,-1.5026798248291016,-2.4479923248291016,-1.5370302200317383,-2.3729677200317383,True,True,True,False,False,True,meta-llama/Llama-2-13b-hf,
Samuel thinks that he loved Christina.,Samuel thinks that himself loved Christina.,syntax_semantics,binding,principle_A_case_1,452,253,paired,-40.78390884399414,-50.01139831542969,True,-1.4245872497558594,-2.5808372497558594,-1.5272388458251953,-2.3788013458251953,True,True,True,False,False,True,meta-llama/Llama-2-13b-hf,
Carl is explaining that he dropped by all banks.,Carl is explaining that himself dropped by all banks.,syntax_semantics,binding,principle_A_case_1,566,254,paired,-64.9559326171875,-76.59123229980469,True,-1.3943328857421875,-2.6443328857421875,-1.4671812057495117,-2.4593687057495117,True,True,True,False,False,True,meta-llama/Llama-2-13b-hf,
Many people hadn't said Helen hasn't listened to herself.,Many people hadn't said Helen hasn't listened to themselves.,syntax_semantics,binding,principle_A_domain_2,784,255,paired,-68.03425598144531,-70.36604309082031,True,-1.5732917785644531,-2.792041778564453,-1.671945571899414,-2.656320571899414,True,True,True,False,False,True,meta-llama/Llama-2-13b-hf,
Sandra says that she returned to Donna.,Sandra says that herself returned to Donna.,syntax_semantics,binding,principle_A_case_1,847,256,paired,-48.44448471069336,-59.92875289916992,True,-1.4976234436035156,-2.5679359436035156,-1.604954719543457,-2.386204719543457,True,True,True,False,False,True,meta-llama/Llama-2-13b-hf,
These banks that appreciated Derek referenced themselves.,These banks that appreciated Derek referenced himself.,syntax_semantics,binding,principle_A_c_command,304,257,paired,-73.81724548339844,-73.26721954345703,False,-1.6111602783203125,-2.3611602783203125,-1.5961828231811523,-2.3461828231811523,False,True,True,False,False,True,meta-llama/Llama-2-13b-hf,
Eva thinks Daniel won't praise himself.,Daniel thinks Eva won't praise himself.,syntax_semantics,binding,principle_A_domain_3,786,258,paired,-57.487754821777344,-57.766944885253906,True,-1.480452537536621,-2.535140037536621,-1.5014400482177734,-2.4701900482177734,True,True,True,False,False,True,meta-llama/Llama-2-13b-hf,
It's herself that Patricia investigates.,It's herself that investigates Patricia.,syntax_semantics,binding,principle_A_reconstruction,414,259,paired,-48.20567321777344,-53.238121032714844,True,-1.4441375732421875,-2.6628875732421875,-1.4699783325195312,-2.7356033325195312,True,False,True,False,False,True,meta-llama/Llama-2-13b-hf,
These women think that they would see hills.,These women think that themselves would see hills.,syntax_semantics,binding,principle_A_case_1,809,260,paired,-53.70935821533203,-61.62644958496094,True,-1.5862445831298828,-2.648744583129883,-1.7261285781860352,-2.476128578186035,True,True,True,False,False,True,meta-llama/Llama-2-13b-hf,
Most boys who hadn't gone to every high school will kiss themselves.,Most boys who hadn't gone to every high school will kiss itself.,syntax_semantics,binding,principle_A_c_command,748,261,paired,-77.43597412109375,-80.34098815917969,True,-1.5991783142089844,-2.7944908142089844,-1.6482629776000977,-2.6092004776000977,True,True,True,False,False,True,meta-llama/Llama-2-13b-hf,
Some teachers that hated Noah have cured themselves.,Some teachers that hated Noah have cured himself.,syntax_semantics,binding,principle_A_c_command,412,262,paired,-63.74211502075195,-69.87154388427734,True,-1.5479106903076172,-2.696348190307617,-1.5409936904907227,-2.6425561904907227,False,True,True,False,False,True,meta-llama/Llama-2-13b-hf,
The lady who has impressed Homer had discussed herself.,The lady who has impressed Homer had discussed himself.,syntax_semantics,binding,principle_A_c_command,283,263,paired,-65.88285827636719,-69.02649688720703,True,-1.6674518585205078,-2.581514358520508,-1.7186346054077148,-2.601447105407715,True,False,True,False,False,True,meta-llama/Llama-2-13b-hf,
Some cafe that scared Dennis was scaring itself.,Some cafe that scared Dennis was scaring himself.,syntax_semantics,binding,principle_A_c_command,854,264,paired,-71.51966857910156,-71.21781158447266,False,-1.4808235168457031,-2.629261016845703,-1.4825191497802734,-2.6778316497802734,True,False,True,False,False,True,meta-llama/Llama-2-13b-hf,
Katherine wasn't thinking that schools hadn't loved her.,Katherine wasn't thinking that schools hadn't loved herself.,syntax_semantics,binding,principle_A_domain_1,760,265,paired,-62.4236946105957,-70.6677017211914,True,-1.5066757202148438,-2.7410507202148438,-1.5642776489257812,-2.5486526489257812,True,True,True,False,False,True,meta-llama/Llama-2-13b-hf,
Cheryl says Raymond doesn't bore himself.,Raymond says Cheryl doesn't bore himself.,syntax_semantics,binding,principle_A_domain_3,750,266,paired,-60.81412124633789,-59.11560821533203,False,-1.513803482055664,-2.826303482055664,-1.5710258483886719,-2.844463348388672,True,False,True,False,False,True,meta-llama/Llama-2-13b-hf,
Nicole can say Douglas won't shock himself.,Douglas can say Nicole won't shock himself.,syntax_semantics,binding,principle_A_domain_3,878,267,paired,-68.55706787109375,-67.57884216308594,False,-1.4007997512817383,-2.7367372512817383,-1.4202890396118164,-2.6702890396118164,True,True,True,False,False,True,meta-llama/Llama-2-13b-hf,
Jessica did say Gary did fire himself.,Gary did say Jessica did fire himself.,syntax_semantics,binding,principle_A_domain_3,110,268,paired,-55.61069869995117,-58.40630340576172,True,-1.4532461166381836,-2.7110586166381836,-1.5273971557617188,-2.6133346557617188,True,True,True,False,False,True,meta-llama/Llama-2-13b-hf,
Most women think about themselves cleaning all rugs.,Most women think about themselves cleaned all rugs.,syntax/semantics,binding,principle_A_case_2,182,269,paired,-60.122798919677734,-63.82738494873047,True,-1.4417495727539062,-2.6370620727539062,-1.5235443115234375,-2.4922943115234375,True,True,True,False,False,True,meta-llama/Llama-2-13b-hf,
All adults forget about themselves questioning Carol.,All adults forget about themselves questioned Carol.,syntax/semantics,binding,principle_A_case_2,390,270,paired,-66.47016906738281,-65.80229949951172,False,-1.5239410400390625,-2.4223785400390625,-1.475799560546875,-2.452362060546875,False,False,True,False,False,True,meta-llama/Llama-2-13b-hf,
Jacqueline doesn't say that this commentary disturbs her.,Jacqueline doesn't say that this commentary disturbs herself.,syntax_semantics,binding,principle_A_domain_1,166,271,paired,-59.602272033691406,-67.14347076416016,True,-1.6020698547363281,-2.711444854736328,-1.7224388122558594,-2.5896263122558594,True,True,True,False,False,True,meta-llama/Llama-2-13b-hf,
It's herself that Rhonda had thought about.,It's herself that had thought about Rhonda.,syntax_semantics,binding,principle_A_reconstruction,325,272,paired,-54.33259201049805,-60.7236442565918,True,-1.45001220703125,-2.66094970703125,-1.4238109588623047,-2.7050609588623047,False,False,True,False,False,True,meta-llama/Llama-2-13b-hf,
It's himself that Steve discussed.,It's himself that discussed Steve.,syntax_semantics,binding,principle_A_reconstruction,871,273,paired,-51.17951202392578,-53.80193328857422,True,-1.5189666748046875,-2.6908416748046875,-1.5362777709960938,-2.7394027709960938,True,False,True,False,False,True,meta-llama/Llama-2-13b-hf,
It's itself that every book hasn't disagreed with.,It's itself that hasn't disagreed with every book.,syntax_semantics,binding,principle_A_reconstruction,348,274,paired,-70.69004821777344,-66.10163879394531,False,-1.565206527709961,-2.619894027709961,-1.5702838897705078,-2.617158889770508,True,True,True,False,False,True,meta-llama/Llama-2-13b-hf,
It's itself that that pork would stun.,It's itself that would stun that pork.,syntax_semantics,binding,principle_A_reconstruction,11,275,paired,-68.6903305053711,-64.10494232177734,False,-1.4856071472167969,-2.907482147216797,-1.4925899505615234,-2.8988399505615234,True,True,True,False,False,True,meta-llama/Llama-2-13b-hf,
All mushrooms that haven't disturbed Wendy hadn't disgusted themselves.,All mushrooms that haven't disturbed Wendy hadn't disgusted herself.,syntax_semantics,binding,principle_A_c_command,974,276,paired,-86.40204620361328,-86.63689422607422,True,-1.5851945877075195,-2.7336320877075195,-1.566288948059082,-2.730351448059082,False,True,True,False,False,True,meta-llama/Llama-2-13b-hf,
Benjamin wasn't saying that he descends the hill.,Benjamin wasn't saying that himself descends the hill.,syntax_semantics,binding,principle_A_case_1,493,277,paired,-57.837066650390625,-69.1390609741211,True,-1.4755706787109375,-2.5771331787109375,-1.5593452453613281,-2.364032745361328,True,True,True,False,False,True,meta-llama/Llama-2-13b-hf,
These guests explain that Timothy approached them.,These guests explain that Timothy approached themselves.,syntax_semantics,binding,principle_A_domain_1,852,278,paired,-55.595970153808594,-63.33061981201172,True,-1.5182075500488281,-2.596332550048828,-1.6893272399902344,-2.3221397399902344,True,True,True,False,False,True,meta-llama/Llama-2-13b-hf,
Derek didn't imagine that Heidi is attacking him.,Derek didn't imagine that Heidi is attacking himself.,syntax_semantics,binding,principle_A_domain_1,274,279,paired,-58.5498046875,-63.70573425292969,True,-1.5455780029296875,-2.7018280029296875,-1.5762548446655273,-2.5606298446655273,True,True,True,False,False,True,meta-llama/Llama-2-13b-hf,
The waitresses say Tina had shocked herself.,The waitresses say Tina had shocked themselves.,syntax_semantics,binding,principle_A_domain_2,165,280,paired,-63.449127197265625,-65.49212646484375,True,-1.4817686080932617,-2.6536436080932617,-1.6043338775634766,-2.6043338775634766,True,True,True,False,False,True,meta-llama/Llama-2-13b-hf,
It's herself that Tammy returns to.,It's herself that returns to Tammy.,syntax_semantics,binding,principle_A_reconstruction,906,281,paired,-50.500938415527344,-54.5047721862793,True,-1.4719772338867188,-2.6204147338867188,-1.4798812866210938,-2.6361312866210938,True,False,True,False,False,True,meta-llama/Llama-2-13b-hf,
