good_sentence,bad_sentence,category,category_fine,blimp_UID,blimp_pairID,item_id,condition,direct_sum_logprob_good_sentence,direct_sum_logprob_bad_sentence,direct_correct,meta_sum_logprob_good_first_1,meta_sum_logprob_good_first_2,meta_sum_logprob_bad_first_1,meta_sum_logprob_bad_first_2,meta_1_correct,meta_2_correct,meta_good_correct,meta_bad_correct,meta_correct,meta_correct_lenient,model,revision
The cafe is disappearing.,The cafes is disappearing.,morphology,subject_verb_agreement,regular_plural_subject_verb_agreement_2,241,248,paired,-26.979909896850586,-33.04847717285156,True,-3.9473257064819336,-4.566412925720215,-3.880603790283203,-4.525966644287109,False,True,True,False,False,True,EleutherAI/pythia-1b-deduped,
Those customers run around this museum.,Those customers runs around this museum.,morphology,subject_verb_agreement,regular_plural_subject_verb_agreement_1,534,249,paired,-38.19389343261719,-42.55615997314453,True,-3.879610061645508,-4.321957588195801,-3.7513504028320312,-4.212106704711914,False,True,True,False,False,True,EleutherAI/pythia-1b-deduped,
Those associations that had the library are approving.,Those associations that had the library is approving.,morphology,subject_verb_agreement,distractor_agreement_relative_clause,566,250,paired,-54.37591552734375,-56.60107421875,True,-2.348660469055176,-3.1002120971679688,-2.286564826965332,-3.036792755126953,False,True,True,False,False,True,EleutherAI/pythia-1b-deduped,
Ella thinks about herself talking to that actor.,Ella thinks about herself talks to that actor.,syntax/semantics,binding,principle_A_case_2,608,251,paired,-53.223426818847656,-62.34862518310547,True,-2.028606414794922,-3.103062629699707,-1.8999700546264648,-2.904709815979004,False,True,True,False,False,True,EleutherAI/pythia-1b-deduped,
Jane is saying Jerry discusses himself.,Jane is saying Jerry discusses herself.,syntax_semantics,binding,principle_A_domain_2,492,252,paired,-44.52867889404297,-46.62632751464844,True,-4.512518882751465,-5.441901206970215,-4.523131370544434,-5.435142517089844,True,True,True,False,False,True,EleutherAI/pythia-1b-deduped,
Samuel thinks that he loved Christina.,Samuel thinks that himself loved Christina.,syntax_semantics,binding,principle_A_case_1,452,253,paired,-35.275733947753906,-46.9583740234375,True,-2.89499568939209,-4.204315185546875,-3.055447578430176,-4.2576704025268555,True,False,True,False,False,True,EleutherAI/pythia-1b-deduped,
Carl is explaining that he dropped by all banks.,Carl is explaining that himself dropped by all banks.,syntax_semantics,binding,principle_A_case_1,566,254,paired,-54.451107025146484,-65.50646209716797,True,-3.170619010925293,-4.1144208908081055,-3.316971778869629,-4.228353500366211,True,False,True,False,False,True,EleutherAI/pythia-1b-deduped,
Many people hadn't said Helen hasn't listened to herself.,Many people hadn't said Helen hasn't listened to themselves.,syntax_semantics,binding,principle_A_domain_2,784,255,paired,-60.993255615234375,-63.358253479003906,True,-4.026392936706543,-4.861660957336426,-3.9491376876831055,-4.836395263671875,False,True,True,False,False,True,EleutherAI/pythia-1b-deduped,
Sandra says that she returned to Donna.,Sandra says that herself returned to Donna.,syntax_semantics,binding,principle_A_case_1,847,256,paired,-44.67572784423828,-57.884986877441406,True,-4.5175371170043945,-5.128662109375,-4.395295143127441,-5.0706024169921875,False,True,True,False,False,True,EleutherAI/pythia-1b-deduped,
These banks that appreciated Derek referenced themselves.,These banks that appreciated Derek referenced himself.,syntax_semantics,binding,principle_A_c_command,304,257,paired,-63.74825668334961,-62.53792953491211,False,-3.6339759826660156,-4.37435245513916,-3.542469024658203,-4.250419616699219,False,True,True,False,False,True,EleutherAI/pythia-1b-deduped,
Eva thinks Daniel won't praise himself.,Daniel thinks Eva won't praise himself.,syntax_semantics,binding,principle_A_domain_3,786,258,paired,-51.77503204345703,-49.819183349609375,False,-3.4150428771972656,-4.307491302490234,-3.3189754486083984,-4.37221622467041,False,False,True,False,False,True,EleutherAI/pythia-1b-deduped,
It's herself that Patricia investigates.,It's herself that investigates Patricia.,syntax_semantics,binding,principle_A_reconstruction,414,259,paired,-39.3869743347168,-41.91060256958008,True,-3.2816524505615234,-4.046811103820801,-3.3789234161376953,-4.086765289306641,True,False,True,False,False,True,EleutherAI/pythia-1b-deduped,
These women think that they would see hills.,These women think that themselves would see hills.,syntax_semantics,binding,principle_A_case_1,809,260,paired,-44.22000503540039,-55.37413787841797,True,-3.696150779724121,-4.479741096496582,-4.0625715255737305,-4.799741744995117,True,False,True,False,False,True,EleutherAI/pythia-1b-deduped,
Most boys who hadn't gone to every high school will kiss themselves.,Most boys who hadn't gone to every high school will kiss itself.,syntax_semantics,binding,principle_A_c_command,748,261,paired,-64.06648254394531,-69.61872100830078,True,-3.901616096496582,-4.752500534057617,-3.8548355102539062,-4.685929298400879,False,True,True,False,False,True,EleutherAI/pythia-1b-deduped,
Some teachers that hated Noah have cured themselves.,Some teachers that hated Noah have cured himself.,syntax_semantics,binding,principle_A_c_command,412,262,paired,-53.88502502441406,-56.41038513183594,True,-4.104366302490234,-4.962268829345703,-4.016228675842285,-4.8414506912231445,False,True,True,False,False,True,EleutherAI/pythia-1b-deduped,
The lady who has impressed Homer had discussed herself.,The lady who has impressed Homer had discussed himself.,syntax_semantics,binding,principle_A_c_command,283,263,paired,-63.194366455078125,-65.6234359741211,True,-3.2674970626831055,-4.4451141357421875,-3.1992177963256836,-4.378802299499512,False,True,True,False,False,True,EleutherAI/pythia-1b-deduped,
Some cafe that scared Dennis was scaring itself.,Some cafe that scared Dennis was scaring himself.,syntax_semantics,binding,principle_A_c_command,854,264,paired,-61.63380813598633,-59.1480712890625,False,-3.995152473449707,-4.644475936889648,-3.956085205078125,-4.544344902038574,False,True,True,False,False,True,EleutherAI/pythia-1b-deduped,
Katherine wasn't thinking that schools hadn't loved her.,Katherine wasn't thinking that schools hadn't loved herself.,syntax_semantics,binding,principle_A_domain_1,760,265,paired,-59.5325927734375,-67.39932250976562,True,-2.6618824005126953,-3.8017616271972656,-2.7757644653320312,-3.8657636642456055,True,False,True,False,False,True,EleutherAI/pythia-1b-deduped,
Cheryl says Raymond doesn't bore himself.,Raymond says Cheryl doesn't bore himself.,syntax_semantics,binding,principle_A_domain_3,750,266,paired,-48.903778076171875,-46.128440856933594,False,-3.6723098754882812,-4.446558952331543,-3.7306528091430664,-4.493664741516113,True,False,True,False,False,True,EleutherAI/pythia-1b-deduped,
Nicole can say Douglas won't shock himself.,Douglas can say Nicole won't shock himself.,syntax_semantics,binding,principle_A_domain_3,878,267,paired,-55.067848205566406,-55.413246154785156,True,-3.4720888137817383,-4.128453254699707,-3.428175926208496,-4.155422210693359,False,False,True,False,False,True,EleutherAI/pythia-1b-deduped,
Jessica did say Gary did fire himself.,Gary did say Jessica did fire himself.,syntax_semantics,binding,principle_A_domain_3,110,268,paired,-43.08082580566406,-46.651668548583984,True,-4.307623863220215,-5.078473091125488,-4.331849098205566,-5.04487419128418,True,True,True,False,False,True,EleutherAI/pythia-1b-deduped,
Most women think about themselves cleaning all rugs.,Most women think about themselves cleaned all rugs.,syntax/semantics,binding,principle_A_case_2,182,269,paired,-51.28913497924805,-57.44549560546875,True,-4.076424598693848,-4.714377403259277,-4.077287673950195,-4.6694793701171875,True,True,True,False,False,True,EleutherAI/pythia-1b-deduped,
All adults forget about themselves questioning Carol.,All adults forget about themselves questioned Carol.,syntax/semantics,binding,principle_A_case_2,390,270,paired,-61.787960052490234,-61.76298904418945,False,-3.756105422973633,-4.577396392822266,-3.4144105911254883,-4.269052505493164,False,True,True,False,False,True,EleutherAI/pythia-1b-deduped,
Jacqueline doesn't say that this commentary disturbs her.,Jacqueline doesn't say that this commentary disturbs herself.,syntax_semantics,binding,principle_A_domain_1,166,271,paired,-46.449337005615234,-54.27701187133789,True,-3.0373106002807617,-3.8529863357543945,-2.9876203536987305,-3.796680450439453,False,True,True,False,False,True,EleutherAI/pythia-1b-deduped,
It's herself that Rhonda had thought about.,It's herself that had thought about Rhonda.,syntax_semantics,binding,principle_A_reconstruction,325,272,paired,-44.848228454589844,-47.330230712890625,True,-3.0567398071289062,-4.086245536804199,-3.1396493911743164,-4.009809494018555,True,True,True,False,False,True,EleutherAI/pythia-1b-deduped,
It's himself that Steve discussed.,It's himself that discussed Steve.,syntax_semantics,binding,principle_A_reconstruction,871,273,paired,-38.806182861328125,-42.84659957885742,True,-3.4546947479248047,-4.365189552307129,-3.5433130264282227,-4.359366416931152,True,True,True,False,False,True,EleutherAI/pythia-1b-deduped,
It's itself that every book hasn't disagreed with.,It's itself that hasn't disagreed with every book.,syntax_semantics,binding,principle_A_reconstruction,348,274,paired,-59.188968658447266,-58.26215362548828,False,-2.7915258407592773,-3.4990310668945312,-2.8041276931762695,-3.446761131286621,True,True,True,False,False,True,EleutherAI/pythia-1b-deduped,
It's itself that that pork would stun.,It's itself that would stun that pork.,syntax_semantics,binding,principle_A_reconstruction,11,275,paired,-58.948822021484375,-53.014888763427734,False,-3.180844306945801,-4.009851455688477,-3.154891014099121,-3.9190196990966797,False,True,True,False,False,True,EleutherAI/pythia-1b-deduped,
All mushrooms that haven't disturbed Wendy hadn't disgusted themselves.,All mushrooms that haven't disturbed Wendy hadn't disgusted herself.,syntax_semantics,binding,principle_A_c_command,974,276,paired,-87.1817626953125,-87.00459289550781,False,-4.730179786682129,-5.355511665344238,-4.749311447143555,-5.329951286315918,True,True,True,False,False,True,EleutherAI/pythia-1b-deduped,
Benjamin wasn't saying that he descends the hill.,Benjamin wasn't saying that himself descends the hill.,syntax_semantics,binding,principle_A_case_1,493,277,paired,-48.063568115234375,-57.38310241699219,True,-3.6554861068725586,-5.064723968505859,-3.6870899200439453,-5.114469528198242,True,False,True,False,False,True,EleutherAI/pythia-1b-deduped,
These guests explain that Timothy approached them.,These guests explain that Timothy approached themselves.,syntax_semantics,binding,principle_A_domain_1,852,278,paired,-50.205074310302734,-60.93837356567383,True,-3.605335235595703,-4.519199371337891,-3.9216928482055664,-4.805275917053223,True,False,True,False,False,True,EleutherAI/pythia-1b-deduped,
Derek didn't imagine that Heidi is attacking him.,Derek didn't imagine that Heidi is attacking himself.,syntax_semantics,binding,principle_A_domain_1,274,279,paired,-54.718772888183594,-60.934120178222656,True,-3.205838203430176,-4.08568000793457,-3.308900833129883,-4.14841365814209,True,False,True,False,False,True,EleutherAI/pythia-1b-deduped,
The waitresses say Tina had shocked herself.,The waitresses say Tina had shocked themselves.,syntax_semantics,binding,principle_A_domain_2,165,280,paired,-54.86927032470703,-57.08367156982422,True,-3.609560966491699,-4.5388336181640625,-3.6788406372070312,-4.638282775878906,True,False,True,False,False,True,EleutherAI/pythia-1b-deduped,
It's herself that Tammy returns to.,It's herself that returns to Tammy.,syntax_semantics,binding,principle_A_reconstruction,906,281,paired,-41.125858306884766,-43.60027313232422,True,-3.241255760192871,-4.091329574584961,-3.374924659729004,-4.117493629455566,True,False,True,False,False,True,EleutherAI/pythia-1b-deduped,
A lot of children who aren't distracting Kevin could insult themselves.,A lot of children who aren't distracting Kevin could insult himself.,syntax_semantics,binding,principle_A_c_command,619,282,paired,-76.34864044189453,-77.0658950805664,True,-3.8366851806640625,-4.420294761657715,-3.8007965087890625,-4.34039306640625,False,True,True,False,False,True,EleutherAI/pythia-1b-deduped,
Cynthia hadn't said that the hills are confusing her.,Cynthia hadn't said that the hills are confusing herself.,syntax_semantics,binding,principle_A_domain_1,771,283,paired,-55.884857177734375,-61.10093688964844,True,-3.6388206481933594,-4.686287879943848,-3.71566104888916,-4.758301734924316,True,False,True,False,False,True,EleutherAI/pythia-1b-deduped,
Brian would explain that some girl respected him.,Brian would explain that some girl respected himself.,syntax_semantics,binding,principle_A_domain_1,692,284,paired,-47.55259704589844,-53.044029235839844,True,-2.860405921936035,-3.5774078369140625,-2.938201904296875,-3.621729850769043,True,False,True,False,False,True,EleutherAI/pythia-1b-deduped,
Donald imagines himself climbing up a hill.,Donald imagines himself climbed up a hill.,syntax/semantics,binding,principle_A_case_2,315,285,paired,-37.16001892089844,-44.097835540771484,True,-3.9677114486694336,-5.080373764038086,-3.853957176208496,-4.940237045288086,False,True,True,False,False,True,EleutherAI/pythia-1b-deduped,
Jodi doesn't say that she kisses Carol.,Jodi doesn't say that herself kisses Carol.,syntax_semantics,binding,principle_A_case_1,745,286,paired,-49.82493209838867,-61.40384292602539,True,-3.7491159439086914,-4.71444034576416,-3.8106956481933594,-4.763276100158691,True,False,True,False,False,True,EleutherAI/pythia-1b-deduped,
Florence did think that Walter stunned her.,Florence did think that Walter stunned herself.,syntax_semantics,binding,principle_A_domain_1,4,287,paired,-48.441139221191406,-56.076080322265625,True,-3.392843246459961,-4.372072219848633,-3.3929624557495117,-4.347325325012207,True,True,True,False,False,True,EleutherAI/pythia-1b-deduped,
