problem_type,problem_ind,problem_id,perm_invariant,correct_answer,generated_response,generated_response_sum_logprob,generated_response_pred_set,generated_response_correct,mc_answer_logprobs,mc_response_index,mc_response,mc_response_sum_logprob,mc_response_correct,model,revision
XOR_permuted,13,XOR_permuted_13,True,[3 6],"1 3]
[1 8] [1",-2.892629623413086,[1 3],False,"[-7.057466506958008, -16.256000518798828, -14.292484283447266, -4.439002990722656, -5.225500106811523, -3.5717124938964844, -0.7058429718017578, -2.6776866912841797]",6,1 3],-0.7058429718017578,False,EleutherAI/pythia-1b-deduped,
AND_permuted,13,AND_permuted_13,True,[],"6] [6]
[7] [",-4.371355056762695,[6],False,"[-5.455406188964844, -14.791336059570312, -13.677462577819824, 0.0, -10.949756622314453, -17.131900787353516, -1.5872116088867188, -22.974475860595703]",3,],0.0,True,EleutherAI/pythia-1b-deduped,
row_constant,14,row_constant_14,False,[1],"1] [1]
[1] [",-2.513324737548828,[1],True,"[-3.9215049743652344, -5.668600082397461, -6.674679756164551, -5.596553802490234, -4.788600921630859, -0.052227020263671875, -5.636692047119141, -7.4435319900512695]",5,1],-0.052227020263671875,True,EleutherAI/pythia-1b-deduped,
col_constant,14,col_constant_14,False,[3],"3]
[7] [1] [",-0.2727375030517578,[3],True,"[-6.320639610290527, -6.372714996337891, -5.830863952636719, -0.07909011840820312, -5.169645309448242, -3.826427459716797, -4.551811218261719, -3.9175357818603516]",3,3],-0.07909011840820312,True,EleutherAI/pythia-1b-deduped,
dist3_diag1,14,dist3_diag1_14,False,[3],"3]
[2] [3] [",-2.564546585083008,[3],True,"[-2.9876155853271484, -3.7301082611083984, -4.56402587890625, -3.6938552856445312, -2.660614013671875, -2.9800567626953125, -0.4518566131591797, -2.3815879821777344]",6,3],-0.4518566131591797,True,EleutherAI/pythia-1b-deduped,
dist3_diag2,14,dist3_diag2_14,False,[3],"3]
[4] [3] [",-3.048196792602539,[3],True,"[-3.980978012084961, -0.40262413024902344, -4.408117294311523, -4.320964813232422, -3.009428024291992, -3.0121841430664062, -3.1901187896728516, -3.503274917602539]",1,3],-0.40262413024902344,True,EleutherAI/pythia-1b-deduped,
two_rule_comb0,14,two_rule_comb0_14,False,[0 0],"0 0]
[1 5] [1",-2.2297325134277344,"[0, 0]",True,"[-7.117414474487305, -9.254074096679688, -7.030372619628906, -6.09429931640625, -10.250411987304688, -0.10313034057617188, -9.0035400390625, -7.34703254699707]",5,0 0],-0.10313034057617188,True,EleutherAI/pythia-1b-deduped,
two_rule_comb1,14,two_rule_comb1_14,False,[7 4],"7 4]
[5 4] [5",-5.453113555908203,"[7, 4]",True,"[-6.4283905029296875, -1.3512554168701172, -3.1935081481933594, -4.338451385498047, -4.67193603515625, -2.663738250732422, -3.761354446411133, -5.37816047668457]",1,7 4],-1.3512554168701172,True,EleutherAI/pythia-1b-deduped,
two_rule_comb2,14,two_rule_comb2_14,False,[2 3],"2 2]
[3 6] [2",-1.981292724609375,"[2, 2]",False,"[-2.332612991333008, -1.9890098571777344, -3.6836700439453125, -5.273796081542969, -1.5894622802734375, -5.036272048950195, -1.7741355895996094, -5.935588836669922]",4,2 2],-1.5894622802734375,False,EleutherAI/pythia-1b-deduped,
two_rule_comb3,14,two_rule_comb3_14,False,[6 4],"6 4]
[6 4] [7",-2.1130294799804688,"[6, 4]",True,"[-9.205626487731934, -3.858610153198242, -4.552909851074219, -3.0836238861083984, -6.256862640380859, -6.806985855102539, -0.47105979919433594, -3.1486282348632812]",6,6 4],-0.47105979919433594,True,EleutherAI/pythia-1b-deduped,
two_rule_comb4,14,two_rule_comb4_14,False,[9 2],"9 5]
[9 5] [2",-3.695566177368164,"[9, 5]",False,"[-8.032857894897461, -7.720251083374023, -7.829196929931641, -4.690095901489258, -2.051565170288086, -5.934642791748047, -7.731746673583984, -3.40936279296875]",4,9 2],-2.051565170288086,True,EleutherAI/pythia-1b-deduped,
two_rule_comb5,14,two_rule_comb5_14,False,[5 8],"5 8]
[4 7] [5",-1.2123260498046875,"[5, 8]",True,"[-11.786616325378418, -12.947304725646973, -11.514728546142578, -5.315681457519531, -7.441030502319336, -0.44272613525390625, -8.67074203491211, -4.186380386352539]",5,5 8],-0.44272613525390625,True,EleutherAI/pythia-1b-deduped,
three_rule_comb0,14,three_rule_comb0_14,False,[4 9 5],"4 9 5]
[4 9 6]",-3.5132598876953125,"[4, 9, 5]",True,"[-11.361927032470703, -0.04561614990234375, -11.031591415405273, -9.207403182983398, -8.83139419555664, -12.761178970336914, -9.472236633300781, -10.109453201293945]",1,4 9 5],-0.04561614990234375,True,EleutherAI/pythia-1b-deduped,
three_rule_comb1,14,three_rule_comb1_14,False,[8 9 3],"8 9 3]
[5 8 7]",-4.405981063842773,"[8, 9, 3]",True,"[-9.587039947509766, -12.971908569335938, -7.162260055541992, -7.273805618286133, -3.2721824645996094, -9.051223754882812, -8.687999725341797, -2.1168270111083984]",7,8 9 3],-2.1168270111083984,True,EleutherAI/pythia-1b-deduped,
three_rule_comb2,14,three_rule_comb2_14,False,[2 7 8],"2 7 8]
[3 6 7]",-4.600120544433594,"[2, 7, 8]",True,"[-9.858285903930664, -9.71092414855957, -11.129629135131836, -12.204099655151367, -9.281181335449219, -11.325126647949219, -0.24172592163085938, -6.39137077331543]",6,2 7 8],-0.24172592163085938,True,EleutherAI/pythia-1b-deduped,
three_rule_comb3,14,three_rule_comb3_14,False,[4 3 5],"4 3 5]
[2 3 5]",-3.799600601196289,"[4, 3, 5]",True,"[-3.4165401458740234, -9.589086532592773, -6.835029602050781, -5.694248199462891, -6.101226806640625, -5.3819122314453125, -1.6760673522949219, -5.31645393371582]",6,4 3 5],-1.6760673522949219,True,EleutherAI/pythia-1b-deduped,
three_rule_comb4,14,three_rule_comb4_14,False,[3 0 9],"3 5 7]
[1 2 5]",-6.7354888916015625,"[3, 5, 7]",False,"[-9.788787841796875, -6.459661483764648, -4.434135437011719, -7.125970840454102, -10.10698127746582, -4.355949401855469, -7.586114883422852, -8.476997375488281]",5,3 0 9],-4.355949401855469,True,EleutherAI/pythia-1b-deduped,
three_rule_comb5,14,three_rule_comb5_14,False,[6 3 2],"6 3 2]
[6 3 3]",-3.818330764770508,"[6, 3, 2]",True,"[-2.148914337158203, -4.012968063354492, -16.36311912536621, -7.319683074951172, -6.837299346923828, -12.365394592285156, -9.62238883972168, -5.83909797668457]",0,6 3 2],-2.148914337158203,True,EleutherAI/pythia-1b-deduped,
three_rule_comb6,14,three_rule_comb6_14,False,[4 2 9],"4 2 9]
[4 2 9]",-2.1447715759277344,"[4, 2, 9]",True,"[-1.4531059265136719, -8.599123001098633, -5.543872833251953, -8.550748825073242, -0.4698772430419922, -7.585979461669922, -8.956239700317383, -11.775043487548828]",4,4 2 9],-0.4698772430419922,True,EleutherAI/pythia-1b-deduped,
three_rule_comb7,14,three_rule_comb7_14,False,[7 7 4],"7 4 4]
[7 4 0]",-5.872076034545898,"[7, 4, 4]",False,"[-11.7705078125, -7.808095932006836, -9.460977554321289, -3.7553062438964844, -6.920612335205078, -10.097528457641602, -6.453022003173828, -6.408056259155273]",3,3 5 2],-3.7553062438964844,False,EleutherAI/pythia-1b-deduped,
three_rule_comb8,14,three_rule_comb8_14,False,[0 7 1],"0 7 3]
[0 7 3]",-4.825559616088867,"[0, 7, 3]",False,"[-4.674068450927734, -8.41014289855957, -6.8612213134765625, -4.539936065673828, -6.083927154541016, -10.233503341674805, -3.9579505920410156, -8.994747161865234]",6,7 5 3],-3.9579505920410156,False,EleutherAI/pythia-1b-deduped,
three_rule_comb9,14,three_rule_comb9_14,False,[2 5 0],"2 5 1]
[2 5 1]",-4.241004943847656,"[2, 5, 1]",False,"[-3.9048290252685547, -6.276218414306641, -4.426795959472656, -4.211576461791992, -10.814926147460938, -5.871171951293945, -5.246988296508789, -4.94331169128418]",0,3 6 2],-3.9048290252685547,False,EleutherAI/pythia-1b-deduped,
c3_set_union,14,c3_set_union_14,True,[8 9 7 2],8 7] [9] [2] [,-5.064912796020508,[7 8],False,"[-2.832904815673828, -3.4862518310546875, 0.0, -5.836669921875, -2.850545883178711, -3.983243942260742, -5.096319198608398, -7.997337341308594]",2,],0.0,False,EleutherAI/pythia-1b-deduped,
c1_set_union,14,c1_set_union_14,True,[2],"2]
[2 6] [2]",-5.64219856262207,[2],True,"[0.0, -3.098764419555664, -4.992853164672852, -1.227853775024414, -3.649381637573242, -7.387081146240234, -8.87592887878418, -5.701801300048828]",0,],0.0,False,EleutherAI/pythia-1b-deduped,
c2_set_union,14,c2_set_union_14,True,[0],2] [2] [2] [2,-6.862567901611328,[2],False,"[-1.8985652923583984, -5.09135627746582, -5.5909576416015625, -2.4550819396972656, -4.535242080688477, -3.5999088287353516, -4.961925506591797, -5.881549835205078]",0,0],-1.8985652923583984,True,EleutherAI/pythia-1b-deduped,
AND,14,AND_14,True,[9],"9]
[0 9] [2 9",-2.7375926971435547,[9],True,"[-8.196548461914062, -15.316086769104004, -13.119959831237793, -0.1345233917236328, -10.520023345947266, -8.357794761657715, -3.279531478881836, -26.45026206970215]",3,9],-0.1345233917236328,True,EleutherAI/pythia-1b-deduped,
XOR,14,XOR_14,True,[6 7],"9 5]
[7 5] [9",-4.734621047973633,[5 9],False,"[-8.132696151733398, -2.689931869506836, -9.083999633789062, -16.34447479248047, -7.633932113647461, -3.8287296295166016, 0.0, -3.0364723205566406]",6,],0.0,False,EleutherAI/pythia-1b-deduped,
c3_set_union_permuted,14,c3_set_union_permuted_14,True,[1 0 6 9],"0 9]
[1 0] [6",-4.317634582519531,[0 9],False,"[0.0, -1.4321460723876953, -4.436441421508789, -7.821126937866211, -2.829465866088867, -7.530401229858398, -5.444156646728516, -7.777700424194336]",0,],0.0,False,EleutherAI/pythia-1b-deduped,
c2_set_union_permuted,14,c2_set_union_permuted_14,True,[3],"9]
[0] [3 0]",-5.989603042602539,[9],False,"[-8.053638458251953, -3.904827117919922, -3.5456676483154297, -2.6535263061523438, -3.301065444946289, -3.008218765258789, -5.575368881225586, -4.000116348266602]",3,1],-2.6535263061523438,False,EleutherAI/pythia-1b-deduped,
c1_set_union_permuted,14,c1_set_union_permuted_14,True,[5],"9]
[9 2] [2]",-5.361164093017578,[9],False,"[-3.982891082763672, -5.077033996582031, -3.2569236755371094, -4.5140228271484375, -3.5232791900634766, -2.2495574951171875, -1.6959171295166016, -14.183998107910156]",6,2],-1.6959171295166016,False,EleutherAI/pythia-1b-deduped,
XOR_permuted,14,XOR_permuted_14,True,[1 3],"7 1]
[7 9] [9",-4.343587875366211,[1 7],False,"[-3.3095169067382812, -2.9247207641601562, 0.0, -1.8720073699951172, -11.660048484802246, -3.0393314361572266, -6.335115432739258, -8.486469268798828]",2,],0.0,False,EleutherAI/pythia-1b-deduped,
AND_permuted,14,AND_permuted_14,True,[],"6] [6]
[6] [",-5.390363693237305,[6],False,"[-6.535355567932129, -2.045520782470703, 0.0, -18.105403900146484, -1.164773941040039, -18.015548706054688, -20.08391761779785, -4.665382385253906]",2,],0.0,True,EleutherAI/pythia-1b-deduped,
row_constant,15,row_constant_15,False,[4],"4] [4]
[5] [",-2.682016372680664,[4],True,"[-0.06008720397949219, -5.199373245239258, -6.91334342956543, -4.609107971191406, -6.112443923950195, -6.358273506164551, -7.287518501281738, -3.6994285583496094]",0,4],-0.06008720397949219,True,EleutherAI/pythia-1b-deduped,
col_constant,15,col_constant_15,False,[6],"6]
[5] [0] [",-0.26979827880859375,[6],True,"[-5.899198532104492, -4.814485549926758, -3.3008995056152344, -0.08922958374023438, -6.051910400390625, -4.248861312866211, -5.200981140136719, -6.391141891479492]",3,6],-0.08922958374023438,True,EleutherAI/pythia-1b-deduped,
dist3_diag1,15,dist3_diag1_15,False,[7],"7]
[7] [3] [",-3.0494861602783203,[7],True,"[-2.7728652954101562, -0.6327018737792969, -2.2602272033691406, -4.274469375610352, -3.078084945678711, -4.949190139770508, -2.2344722747802734, -3.088693618774414]",1,7],-0.6327018737792969,True,EleutherAI/pythia-1b-deduped,
dist3_diag2,15,dist3_diag2_15,False,[7],"7] [0]
[0] [",-2.3873825073242188,[7],True,"[-3.5246734619140625, -3.719146728515625, -4.675113677978516, -0.49387359619140625, -2.040891647338867, -3.6105804443359375, -2.5026912689208984, -3.842517852783203]",3,7],-0.49387359619140625,True,EleutherAI/pythia-1b-deduped,
two_rule_comb0,15,two_rule_comb0_15,False,[3 7],"3 7]
[2 6] [2",-2.2994937896728516,"[3, 7]",True,"[-9.112863540649414, -7.548320770263672, -6.074678421020508, -7.94664192199707, -10.709753036499023, -8.130468368530273, -7.618461608886719, -0.1468067169189453]",7,3 7],-0.1468067169189453,True,EleutherAI/pythia-1b-deduped,
two_rule_comb1,15,two_rule_comb1_15,False,[1 3],"1 5]
[1 5] [2",-2.5748214721679688,"[1, 5]",False,"[-5.289457321166992, -5.390903472900391, -6.911842346191406, -7.411060333251953, -1.6306686401367188, -0.776611328125, -5.581693649291992, -7.759420394897461]",5,1 5],-0.776611328125,False,EleutherAI/pythia-1b-deduped,
two_rule_comb2,15,two_rule_comb2_15,False,[8 5],"8 5]
[7 6] [7",-3.0255165100097656,"[8, 5]",True,"[-0.12912368774414062, -9.243526458740234, -7.879966735839844, -9.842409133911133, -2.969453811645508, -8.876937866210938, -7.597593307495117, -8.472528457641602]",0,8 5],-0.12912368774414062,True,EleutherAI/pythia-1b-deduped,
two_rule_comb3,15,two_rule_comb3_15,False,[5 3],"5 9]
[5 9] [8",-3.2889957427978516,"[5, 9]",False,"[-5.160429000854492, -7.5066070556640625, -4.158679962158203, -5.93876838684082, -7.316804885864258, -6.341161727905273, -3.079864501953125, -6.940067291259766]",6,5 3],-3.079864501953125,True,EleutherAI/pythia-1b-deduped,
two_rule_comb4,15,two_rule_comb4_15,False,[6 6],"6 3]
[3 5] [6",-3.701810836791992,"[6, 3]",False,"[-1.9380722045898438, -6.44012451171875, -7.90424919128418, -5.111713409423828, -5.368782043457031, -6.402280807495117, -7.947818756103516, -2.2146148681640625]",0,3 6],-1.9380722045898438,False,EleutherAI/pythia-1b-deduped,
two_rule_comb5,15,two_rule_comb5_15,False,[6 1],"6 1]
[5 2] [6",-3.5756168365478516,"[6, 1]",True,"[-3.889768600463867, -2.858823776245117, -3.2966079711914062, -2.5943031311035156, -6.885763168334961, -5.445219039916992, -3.531644821166992, -1.9485855102539062]",7,3 4],-1.9485855102539062,False,EleutherAI/pythia-1b-deduped,
three_rule_comb0,15,three_rule_comb0_15,False,[4 7 2],"4 7 2]
[4 7 2]",-2.2224693298339844,"[4, 7, 2]",True,"[-9.77968978881836, -12.828081130981445, -9.161788940429688, -10.578937530517578, -8.499628067016602, -0.04816436767578125, -6.443634033203125, -9.249259948730469]",5,4 7 2],-0.04816436767578125,True,EleutherAI/pythia-1b-deduped,
three_rule_comb1,15,three_rule_comb1_15,False,[0 3 0],"0 3 7]
[0 0 7]",-5.424108505249023,"[0, 3, 7]",False,"[-11.261690139770508, -4.381885528564453, -7.750753402709961, -6.376470565795898, -9.537860870361328, -10.191278457641602, -8.872308731079102, -1.7961997985839844]",7,0 3 0],-1.7961997985839844,True,EleutherAI/pythia-1b-deduped,
three_rule_comb2,15,three_rule_comb2_15,False,[9 5 2],"9 5 2]
[9 6 2]",-3.8153934478759766,"[9, 5, 2]",True,"[-8.214588165283203, -3.745452880859375, -7.349185943603516, -8.689065933227539, -13.425350189208984, -0.24458885192871094, -9.376562118530273, -4.359628677368164]",5,9 5 2],-0.24458885192871094,True,EleutherAI/pythia-1b-deduped,
three_rule_comb3,15,three_rule_comb3_15,False,[1 3 9],"1 3 9]
[2 4 8]",-4.35151481628418,"[1, 3, 9]",True,"[-1.568002700805664, -11.203166961669922, -9.357583999633789, -10.934940338134766, -8.936304092407227, -5.664234161376953, -9.316633224487305, -7.438714981079102]",0,1 3 9],-1.568002700805664,True,EleutherAI/pythia-1b-deduped,
three_rule_comb4,15,three_rule_comb4_15,False,[9 8 8],"9 2 8]
[5 2 8]",-6.405719757080078,"[9, 2, 8]",False,"[-10.42177963256836, -8.367395401000977, -4.9889678955078125, -8.291778564453125, -6.320123672485352, -6.548046112060547, -4.935771942138672, -4.351188659667969]",7,9 8 8],-4.351188659667969,True,EleutherAI/pythia-1b-deduped,
three_rule_comb5,15,three_rule_comb5_15,False,[0 9 8],"0 1 4]
[1 4 6]",-5.267683029174805,"[0, 1, 4]",False,"[-10.113496780395508, -12.500545501708984, -5.821399688720703, -5.83922004699707, -11.095460891723633, -10.285568237304688, -8.16710090637207, -9.542282104492188]",2,0 9 8],-5.821399688720703,True,EleutherAI/pythia-1b-deduped,
three_rule_comb6,15,three_rule_comb6_15,False,[9 0 8],"0 1 7]
[0 1 7]",-8.43558120727539,"[0, 1, 7]",False,"[-8.050863265991211, -6.433034896850586, -5.9458465576171875, -4.736675262451172, -6.287876129150391, -5.773962020874023, -6.0026702880859375, -5.257167816162109]",3,0 0 2],-4.736675262451172,False,EleutherAI/pythia-1b-deduped,
three_rule_comb7,15,three_rule_comb7_15,False,[3 0 0],"3 0 2]
[4 2 0]",-6.805416107177734,"[3, 0, 2]",False,"[-4.0308380126953125, -6.994916915893555, -8.635536193847656, -8.417184829711914, -3.50640869140625, -7.695472717285156, -4.5229034423828125, -9.57809829711914]",4,4 2 0],-3.50640869140625,False,EleutherAI/pythia-1b-deduped,
three_rule_comb8,15,three_rule_comb8_15,False,[3 8 3],"7 6 5]
[5 6 4]",-4.863010406494141,"[7, 6, 5]",False,"[-4.300731658935547, -8.81764030456543, -7.353771209716797, -7.509248733520508, -9.711227416992188, -7.225776672363281, -7.520259857177734, -4.225061416625977]",7,5 6 4],-4.225061416625977,False,EleutherAI/pythia-1b-deduped,
three_rule_comb9,15,three_rule_comb9_15,False,[8 1 5],"6 1 5]
[6 1 5]",-4.9608154296875,"[6, 1, 5]",False,"[-9.389780044555664, -3.152231216430664, -7.998941421508789, -7.267005920410156, -6.115255355834961, -7.309045791625977, -3.8022003173828125, -7.578603744506836]",1,4 3 7],-3.152231216430664,False,EleutherAI/pythia-1b-deduped,
c3_set_union,15,c3_set_union_15,True,[0 4 1 2],"0 1]
[4] [2]",-4.539146423339844,[0 1],False,"[-9.466445922851562, -4.576581954956055, -3.7736968994140625, -3.7896270751953125, -2.6903533935546875, -6.308961868286133, -4.670806884765625, -6.8280487060546875]",4,4 2],-2.6903533935546875,False,EleutherAI/pythia-1b-deduped,
c1_set_union,15,c1_set_union_15,True,[5],"5]
[5 1] [5]",-5.457765579223633,[5],True,"[-5.510133743286133, 0.0, -8.188104629516602, -1.8758964538574219, -1.3745250701904297, -3.5393753051757812, -6.160364151000977, -1.5475826263427734]",1,],0.0,False,EleutherAI/pythia-1b-deduped,
c2_set_union,15,c2_set_union_15,True,[0],"0]
[7] [7 0]",-6.160915374755859,[0],True,"[-3.2309188842773438, -5.123743057250977, 0.0, -1.4553813934326172, -5.802986145019531, -3.3461475372314453, -7.030387878417969, -6.597797393798828]",2,],0.0,False,EleutherAI/pythia-1b-deduped,
AND,15,AND_15,True,[0],"0]
[4 0] [8 0",-2.697927474975586,[0],True,"[-6.302074432373047, -25.29012680053711, -9.517369270324707, -4.456399917602539, -10.824554443359375, -0.4439544677734375, -15.478933334350586, 0.0]",7,],0.0,False,EleutherAI/pythia-1b-deduped,
XOR,15,XOR_15,True,[8 0],"9 6]
[9 6] [6",-4.377952575683594,[6 9],False,"[-3.9043197631835938, -9.885462760925293, -3.035778045654297, 0.0, -5.98503303527832, -11.729443550109863, -9.093238830566406, -2.190011978149414]",3,],0.0,False,EleutherAI/pythia-1b-deduped,
c3_set_union_permuted,15,c3_set_union_permuted_15,True,[7 0 6 1],"0 7]
[5] [1]",-5.18055534362793,[0 7],False,"[-6.719259262084961, -4.956340789794922, -5.083984375, -3.7628211975097656, -13.149789810180664, -4.17631721496582, -3.1455650329589844, -8.215703964233398]",6,7 0],-3.1455650329589844,False,EleutherAI/pythia-1b-deduped,
c2_set_union_permuted,15,c2_set_union_permuted_15,True,[3],"3 6] [3 6]
[5",-6.8526458740234375,[3 6],False,"[-7.6373291015625, -4.452211380004883, -3.0326576232910156, -3.944295883178711, -2.607027053833008, -5.109716415405273, 0.0, -5.249626159667969]",6,],0.0,False,EleutherAI/pythia-1b-deduped,
c1_set_union_permuted,15,c1_set_union_permuted_15,True,[2],"4]
[4] [4] [",-6.1395721435546875,[4],False,"[-10.677989959716797, -1.6309566497802734, -4.081132888793945, -3.933084487915039, -1.5399723052978516, -11.434171676635742, -8.152507781982422, -8.72270393371582]",4,4],-1.5399723052978516,False,EleutherAI/pythia-1b-deduped,
XOR_permuted,15,XOR_permuted_15,True,[0 7],"0 6]
[0 6] [6",-4.4235687255859375,[0 6],False,"[-6.959095001220703, -4.747079849243164, -2.1290512084960938, -7.589271545410156, -16.401695251464844, -2.0593338012695312, -14.609650611877441, -7.252424240112305]",5,0 6],-2.0593338012695312,False,EleutherAI/pythia-1b-deduped,
