problem_type,problem_ind,problem_id,perm_invariant,correct_answer,generated_response,generated_response_sum_logprob,generated_response_pred_set,generated_response_correct,mc_answer_logprobs,mc_response_index,mc_response,mc_response_sum_logprob,mc_response_correct,model,revision,instruct
three_rule_comb9,8,three_rule_comb9_8,False,[8 0 3],"6 2 4]
[6 1 4]",-4.216409683227539,"[6, 2, 4]",False,"[-3.6572418212890625, -9.904667854309082, -6.544872283935547, -5.294467926025391, -3.5420475006103516, -11.970052719116211, -3.9540367126464844, -4.924039840698242]",4,2 3 6],-3.5420475006103516,False,allenai/OLMo-7B,step211000-tokens933B,False
c3_set_union,8,c3_set_union_8,True,[8 3 2 1],"8 2 1]
[3 2] [",-3.6734066009521484,[1 2 8],False,"[-7.492841720581055, -9.482240676879883, -5.782936096191406, -2.145181655883789, 0.0, -3.910053253173828, -5.881587982177734, -8.157068252563477]",4,],0.0,False,allenai/OLMo-7B,step211000-tokens933B,False
c1_set_union,8,c1_set_union_8,True,[9],"9]
[1 6 9 0] [",-5.593400955200195,[9],True,"[-7.854013442993164, -4.986091613769531, -3.495361328125, 0.0, -8.03034782409668, -0.5137252807617188, -5.039760589599609, -3.388427734375]",3,],0.0,False,allenai/OLMo-7B,step211000-tokens933B,False
c2_set_union,8,c2_set_union_8,True,[7],"7]
[4] [4 7]",-6.346866607666016,[7],True,"[-4.018457412719727, -3.2046451568603516, -4.854793548583984, -4.6548309326171875, -5.834312438964844, -5.470026016235352, 0.0, -1.2941665649414062]",6,],0.0,False,allenai/OLMo-7B,step211000-tokens933B,False
AND,8,AND_8,True,[7],"7]
[8 7 2] [4",-3.410696029663086,[7],True,"[-12.924348831176758, 0.0, -13.046491622924805, -13.413447380065918, -6.28373908996582, -0.16217994689941406, -10.78139591217041, -8.947784423828125]",1,],0.0,False,allenai/OLMo-7B,step211000-tokens933B,False
XOR,8,XOR_8,True,[0 9],"9 0]
[9 0] [9",-5.517616271972656,[0 9],True,"[-9.379495620727539, -2.4442367553710938, -3.0914344787597656, -8.581603050231934, -9.028059959411621, -5.031211853027344, -10.290884971618652, -9.194253921508789]",1,7 3],-2.4442367553710938,False,allenai/OLMo-7B,step211000-tokens933B,False
c3_set_union_permuted,8,c3_set_union_permuted_8,True,[3 0 7 6],"7 3]
[3 0] [6",-5.222978591918945,[3 7],False,"[-4.873016357421875, 0.0, -4.942865371704102, -8.234054565429688, -10.917699813842773, -4.921926498413086, -7.750104904174805, -6.937656402587891]",1,],0.0,False,allenai/OLMo-7B,step211000-tokens933B,False
c2_set_union_permuted,8,c2_set_union_permuted_8,True,[8],"1 7] [7 8]
[1",-7.011823654174805,[1 7],False,"[-7.024971008300781, -4.388208389282227, -5.096101760864258, -5.736234664916992, -4.909463882446289, -5.890344619750977, -2.288766860961914, -5.2564239501953125]",6,8],-2.288766860961914,True,allenai/OLMo-7B,step211000-tokens933B,False
c1_set_union_permuted,8,c1_set_union_permuted_8,True,[3],"3]
[3 4] [4]",-5.925027847290039,[3],True,"[-5.133319854736328, -4.058782577514648, -2.9719905853271484, -3.3721866607666016, -3.0188331604003906, 0.0, -1.6737499237060547, -7.756740570068359]",5,],0.0,False,allenai/OLMo-7B,step211000-tokens933B,False
XOR_permuted,8,XOR_permuted_8,True,[1 4],"4 1]
[4 1] [4",-3.9488658905029297,[1 4],True,"[-13.10711669921875, -2.946868896484375, -3.6240577697753906, -10.468757629394531, -4.458242416381836, 0.0, -10.578484535217285, -10.853540420532227]",5,],0.0,False,allenai/OLMo-7B,step211000-tokens933B,False
AND_permuted,8,AND_permuted_8,True,[],"8] [6]
[6] [",-6.130928039550781,[8],False,"[-7.920612335205078, -7.942316055297852, -13.324453353881836, 0.0, -13.419516563415527, -1.3891220092773438, -17.68042755126953, -6.576688766479492]",3,],0.0,True,allenai/OLMo-7B,step211000-tokens933B,False
row_constant,9,row_constant_9,False,[4],"4]
[5] [5] [",-2.4697093963623047,[4],True,"[-5.586946487426758, -3.875988006591797, -5.440107345581055, -5.742210388183594, -0.06756782531738281, -5.667732238769531, -5.026628494262695, -5.221410751342773]",4,4],-0.06756782531738281,True,allenai/OLMo-7B,step211000-tokens933B,False
col_constant,9,col_constant_9,False,[4],"4]
[3] [5] [",-0.193634033203125,[4],True,"[-0.04730415344238281, -5.327180862426758, -4.592782974243164, -4.964347839355469, -4.697412490844727, -6.943323135375977, -6.395490646362305, -5.545103073120117]",0,4],-0.04730415344238281,True,allenai/OLMo-7B,step211000-tokens933B,False
dist3_diag1,9,dist3_diag1_9,False,[8],"8]
[8] [0] [",-1.8350334167480469,[8],True,"[-3.4062271118164062, -3.146574020385742, -3.621692657470703, -0.3069190979003906, -4.1304473876953125, -3.049215316772461, -3.679218292236328, -4.2938690185546875]",3,8],-0.3069190979003906,True,allenai/OLMo-7B,step211000-tokens933B,False
dist3_diag2,9,dist3_diag2_9,False,[5],"5]
[1] [5] [",-1.8802528381347656,[5],True,"[-5.715433120727539, -4.064924240112305, -0.1573925018310547, -4.487514495849609, -3.698017120361328, -5.219106674194336, -3.255216598510742, -4.059040069580078]",2,5],-0.1573925018310547,True,allenai/OLMo-7B,step211000-tokens933B,False
prog_size1,9,prog_size1_9,False,[3],"3]
[4] [3] [",-0.7681541442871094,[3],True,"[-4.917087554931641, -2.208892822265625, -3.812755584716797, -6.012998580932617, -0.3106956481933594, -2.8018798828125, -3.3286266326904297, -4.097698211669922]",4,3],-0.3106956481933594,True,allenai/OLMo-7B,step211000-tokens933B,False
two_rule_comb0,9,two_rule_comb0_9,False,[9 0],"9 0]
[10 3] [10",-1.4789009094238281,"[9, 0]",True,"[-8.482511520385742, -9.169010162353516, -0.03893852233886719, -10.625968933105469, -9.647655487060547, -10.052751541137695, -8.60145378112793, -9.910686492919922]",2,9 0],-0.03893852233886719,True,allenai/OLMo-7B,step211000-tokens933B,False
two_rule_comb1,9,two_rule_comb1_9,False,[3 1],"1 3]
[4 1] [6",-5.951616287231445,"[1, 3]",False,"[-6.542087554931641, -4.583086013793945, -3.073444366455078, -7.066995620727539, -1.586507797241211, -3.3322982788085938, -5.223947525024414, -7.097564697265625]",4,3 1],-1.586507797241211,True,allenai/OLMo-7B,step211000-tokens933B,False
two_rule_comb2,9,two_rule_comb2_9,False,[6 5],"6 5]
[7 6] [7",-1.7998104095458984,"[6, 5]",True,"[-8.387519836425781, -10.57227897644043, -0.22489547729492188, -11.918783187866211, -7.475427627563477, -5.870214462280273, -6.7354736328125, -9.189678192138672]",2,6 5],-0.22489547729492188,True,allenai/OLMo-7B,step211000-tokens933B,False
two_rule_comb3,9,two_rule_comb3_9,False,[4 5],"4 5]
[4 5] [0",-4.748203277587891,"[4, 5]",True,"[-4.322660446166992, -7.215141296386719, -5.615093231201172, -1.4788455963134766, -8.925649642944336, -5.096475601196289, -8.859535217285156, -4.621673583984375]",3,4 5],-1.4788455963134766,True,allenai/OLMo-7B,step211000-tokens933B,False
two_rule_comb4,9,two_rule_comb4_9,False,[2 4],"2 4]
[3 7] [2",-4.060394287109375,"[2, 4]",True,"[-3.3004608154296875, -6.608451843261719, -4.74498176574707, -3.719472885131836, -3.4346141815185547, -4.125360488891602, -3.9070281982421875, -2.0026912689208984]",7,2 4],-2.0026912689208984,True,allenai/OLMo-7B,step211000-tokens933B,False
two_rule_comb5,9,two_rule_comb5_9,False,[3 4],"3 4]
[4 3] [3",-0.3024864196777344,"[3, 4]",True,"[-6.962268829345703, -4.762102127075195, -7.611352920532227, -8.014867782592773, -7.153224945068359, -0.16343116760253906, -4.251642227172852, -9.00693130493164]",5,3 4],-0.16343116760253906,True,allenai/OLMo-7B,step211000-tokens933B,False
three_rule_comb0,9,three_rule_comb0_9,False,[8 9 4],"8 9 4]
[9 8 8]",-3.8893394470214844,"[8, 9, 4]",True,"[-6.84046745300293, -11.453018188476562, -9.944345474243164, -0.08768081665039062, -11.400005340576172, -10.165319442749023, -10.674219131469727, -9.986711502075195]",3,8 9 4],-0.08768081665039062,True,allenai/OLMo-7B,step211000-tokens933B,False
three_rule_comb1,9,three_rule_comb1_9,False,[7 7 8],"7 1 8]
[0 1 1]",-4.625429153442383,"[7, 1, 8]",False,"[-7.594766616821289, -10.189165115356445, -11.421138763427734, -3.6910057067871094, -11.065118789672852, -7.980098724365234, -3.2215442657470703, -8.967523574829102]",6,7 7 8],-3.2215442657470703,True,allenai/OLMo-7B,step211000-tokens933B,False
three_rule_comb2,9,three_rule_comb2_9,False,[1 8 5],"1 8 5]
[9 7 6]",-1.5576000213623047,"[1, 8, 5]",True,"[-15.690763473510742, -0.42052650451660156, -12.826423645019531, -11.019474029541016, -14.586671829223633, -11.338216781616211, -13.168157577514648, -14.054710388183594]",1,1 8 5],-0.42052650451660156,True,allenai/OLMo-7B,step211000-tokens933B,False
three_rule_comb3,9,three_rule_comb3_9,False,[9 0 4],"2 4 4]
[8 4 5]",-4.337236404418945,"[2, 4, 4]",False,"[-10.795478820800781, -6.643367767333984, -3.0810680389404297, -9.427839279174805, -9.649642944335938, -6.748661041259766, -9.769081115722656, -11.51068115234375]",2,9 0 4],-3.0810680389404297,True,allenai/OLMo-7B,step211000-tokens933B,False
three_rule_comb4,9,three_rule_comb4_9,False,[0 1 9],"0 1 5]
[1 4 5]",-8.094175338745117,"[0, 1, 5]",False,"[-8.948396682739258, -5.961635589599609, -7.064140319824219, -6.028169631958008, -12.888751983642578, -6.262912750244141, -5.092655181884766, -7.156557083129883]",6,5 3 1],-5.092655181884766,False,allenai/OLMo-7B,step211000-tokens933B,False
three_rule_comb5,9,three_rule_comb5_9,False,[6 1 5],"6 1 5]
[5 0 6]",-1.8892364501953125,"[6, 1, 5]",True,"[-0.9383106231689453, -5.776227951049805, -11.06402587890625, -8.118124008178711, -5.583868026733398, -8.47983169555664, -10.711286544799805, -5.13935661315918]",0,6 1 5],-0.9383106231689453,True,allenai/OLMo-7B,step211000-tokens933B,False
three_rule_comb6,9,three_rule_comb6_9,False,[5 5 1],"5 5 1]
[9 4 7]",-4.707807540893555,"[5, 5, 1]",True,"[-7.854833602905273, -7.771772384643555, -7.197607040405273, -9.828689575195312, -10.608734130859375, -9.770730972290039, -1.8690433502197266, -5.311891555786133]",6,5 5 1],-1.8690433502197266,True,allenai/OLMo-7B,step211000-tokens933B,False
three_rule_comb7,9,three_rule_comb7_9,False,[6 2 8],"6 2 6]
[6 2 6]",-3.987873077392578,"[6, 2, 6]",False,"[-10.722541809082031, -8.474634170532227, -7.984775543212891, -6.82337760925293, -4.923715591430664, -4.678827285766602, -6.236032485961914, -9.118278503417969]",5,6 2 8],-4.678827285766602,True,allenai/OLMo-7B,step211000-tokens933B,False
three_rule_comb8,9,three_rule_comb8_9,False,[0 7 0],"3 6 0]
[4 5 2]",-5.204551696777344,"[3, 6, 0]",False,"[-6.95570182800293, -4.688375473022461, -10.798166275024414, -3.9083786010742188, -3.8765602111816406, -6.620769500732422, -9.051383972167969, -6.735544204711914]",4,0 6 0],-3.8765602111816406,False,allenai/OLMo-7B,step211000-tokens933B,False
three_rule_comb9,9,three_rule_comb9_9,False,[0 5 8],"0 5 5]
[1 6 6]",-0.9602012634277344,"[0, 5, 5]",False,"[-6.43208122253418, -10.595281600952148, -7.966718673706055, -4.035440444946289, -10.923002243041992, -4.498668670654297, -9.427116394042969, -9.08090591430664]",3,0 5 8],-4.035440444946289,True,allenai/OLMo-7B,step211000-tokens933B,False
c3_set_union,9,c3_set_union_9,True,[0 2 1 6],"0 1]
[0 1] [1",-7.410623550415039,[0 1],False,"[-2.7868824005126953, -2.9380455017089844, -3.088359832763672, -5.429126739501953, 0.0, -2.65753173828125, -8.492319107055664, -5.146932601928711]",4,],0.0,False,allenai/OLMo-7B,step211000-tokens933B,False
c1_set_union,9,c1_set_union_9,True,[9],"9]
[5 4 9 2] [",-5.326320648193359,[9],True,"[-6.281373977661133, -3.0121707916259766, -8.719423294067383, -4.266679763793945, -8.209318161010742, -8.039907455444336, -0.4626884460449219, -6.698671340942383]",6,9],-0.4626884460449219,True,allenai/OLMo-7B,step211000-tokens933B,False
c2_set_union,9,c2_set_union_9,True,[4],"4]
[0] [0 1 2",-6.123619079589844,[4],True,"[-3.5804195404052734, -3.0335006713867188, -4.574542999267578, -1.4626922607421875, 0.0, -2.6350326538085938, -3.6055355072021484, -6.154439926147461]",4,],0.0,False,allenai/OLMo-7B,step211000-tokens933B,False
AND,9,AND_9,True,[6],"6]
[1 6 8] [5",-2.5862503051757812,[6],True,"[-10.851631164550781, -4.902870178222656, -8.360973358154297, -5.268705368041992, -0.2305774688720703, -6.257665634155273, -7.344276428222656, -5.348669052124023]",4,6],-0.2305774688720703,True,allenai/OLMo-7B,step211000-tokens933B,False
XOR,9,XOR_9,True,[4 2],"2 3]
[3 9] [2",-5.757448196411133,[2 3],False,"[-2.683176040649414, -11.975956916809082, -10.179182052612305, -8.12047004699707, -8.86787223815918, -15.209260940551758, -3.248167037963867, -7.87474250793457]",0,3 2],-2.683176040649414,False,allenai/OLMo-7B,step211000-tokens933B,False
c3_set_union_permuted,9,c3_set_union_permuted_9,True,[6 9 2 4],"6 4]
[9] [2]",-7.672903060913086,[4 6],False,"[-6.758462905883789, -3.1911849975585938, -11.055070877075195, -6.38044548034668, -6.77003288269043, -3.5488128662109375, -6.605379104614258, -5.481208801269531]",1,6 2],-3.1911849975585938,False,allenai/OLMo-7B,step211000-tokens933B,False
c2_set_union_permuted,9,c2_set_union_permuted_9,True,[4],"4 9]
[1] [4 1",-6.838472366333008,[4 9],False,"[-4.400064468383789, -5.080078125, -3.8696460723876953, -5.512611389160156, -3.383209228515625, -7.030040740966797, -7.355146408081055, -6.982168197631836]",4,4],-3.383209228515625,True,allenai/OLMo-7B,step211000-tokens933B,False
c1_set_union_permuted,9,c1_set_union_permuted_9,True,[9],"9]
[9 5] [5]",-5.61192512512207,[9],True,"[-10.590614318847656, -3.139810562133789, -4.374670028686523, -1.0785942077636719, -10.510217666625977, -1.9709529876708984, -4.109615325927734, -4.157304763793945]",3,9],-1.0785942077636719,True,allenai/OLMo-7B,step211000-tokens933B,False
XOR_permuted,9,XOR_permuted_9,True,[8 3],"8 5]
[5 8] [8",-6.326604843139648,[5 8],False,"[-11.413707733154297, -1.8661212921142578, -13.937836647033691, -4.706277847290039, 0.0, -6.218292236328125, -11.367873191833496, -2.020071029663086]",4,],0.0,False,allenai/OLMo-7B,step211000-tokens933B,False
AND_permuted,9,AND_permuted_9,True,[],"0] [0]
[5] [",-4.400102615356445,[0],False,"[-10.491613388061523, 0.0, -1.5589714050292969, -6.843158721923828, -2.8758182525634766, -13.730052947998047, -2.444927215576172, -10.042661666870117]",1,],0.0,True,allenai/OLMo-7B,step211000-tokens933B,False
row_constant,10,row_constant_10,False,[8],"8]
[3] [3] [",-1.9859867095947266,[8],True,"[-6.027881622314453, -4.290075302124023, -0.05341911315917969, -4.986455917358398, -5.730131149291992, -5.3920745849609375, -6.115457534790039, -5.17303466796875]",2,8],-0.05341911315917969,True,allenai/OLMo-7B,step211000-tokens933B,False
col_constant,10,col_constant_10,False,[5],"5]
[7] [2] [",-0.2372722625732422,[5],True,"[-5.368696212768555, -5.641267776489258, -4.134681701660156, -5.064563751220703, -3.785167694091797, -6.093975067138672, -6.671598434448242, -0.11910820007324219]",7,5],-0.11910820007324219,True,allenai/OLMo-7B,step211000-tokens933B,False
dist3_diag1,10,dist3_diag1_10,False,[5],"5]
[2] [5] [",-2.593252182006836,[5],True,"[-2.1743507385253906, -0.6346321105957031, -5.216007232666016, -2.8964805603027344, -4.669759750366211, -2.3240814208984375, -4.106319427490234, -1.8191108703613281]",1,5],-0.6346321105957031,True,allenai/OLMo-7B,step211000-tokens933B,False
dist3_diag2,10,dist3_diag2_10,False,[7],"7]
[8] [7] [",-2.371562957763672,[7],True,"[-4.728364944458008, -2.7127628326416016, -4.938425064086914, -3.3584136962890625, -4.164529800415039, -0.21985626220703125, -4.621919631958008, -4.192525863647461]",5,7],-0.21985626220703125,True,allenai/OLMo-7B,step211000-tokens933B,False
prog_size1,10,prog_size1_10,False,[4],"4]
[5] [4] [",-0.9904613494873047,[4],True,"[-6.419549942016602, -3.5802574157714844, -0.3613910675048828, -3.7829132080078125, -2.7862319946289062, -1.901763916015625, -4.520240783691406, -4.3710174560546875]",2,4],-0.3613910675048828,True,allenai/OLMo-7B,step211000-tokens933B,False
two_rule_comb0,10,two_rule_comb0_10,False,[7 2],"7 2]
[9 5] [9",-2.1735153198242188,"[7, 2]",True,"[-7.776605606079102, -0.020486831665039062, -10.362041473388672, -10.74432373046875, -8.476072311401367, -7.547454833984375, -6.146808624267578, -9.318952560424805]",1,7 2],-0.020486831665039062,True,allenai/OLMo-7B,step211000-tokens933B,False
two_rule_comb1,10,two_rule_comb1_10,False,[3 7],"3 7]
[0 7] [3",-3.084575653076172,"[3, 7]",True,"[-0.5801792144775391, -3.7048587799072266, -7.945411682128906, -6.328254699707031, -2.6606006622314453, -2.339458465576172, -3.1662158966064453, -7.090089797973633]",0,3 7],-0.5801792144775391,True,allenai/OLMo-7B,step211000-tokens933B,False
two_rule_comb2,10,two_rule_comb2_10,False,[8 8],"8 8]
[7 4] [8",-3.8535728454589844,"[8, 8]",True,"[-7.8229827880859375, -6.130548477172852, -5.159095764160156, -7.092870712280273, -7.0493316650390625, -7.281955718994141, -0.32059288024902344, -7.47477912902832]",6,8 8],-0.32059288024902344,True,allenai/OLMo-7B,step211000-tokens933B,False
two_rule_comb3,10,two_rule_comb3_10,False,[0 4],"0 4]
[4 2] [3",-4.287866592407227,"[0, 4]",True,"[-2.1242542266845703, -4.91331672668457, -5.087528228759766, -8.103462219238281, -3.0645828247070312, -6.007478713989258, -3.671154022216797, -1.3247394561767578]",7,0 4],-1.3247394561767578,True,allenai/OLMo-7B,step211000-tokens933B,False
two_rule_comb4,10,two_rule_comb4_10,False,[8 5],"8 2]
[6 2] [8",-3.9892120361328125,"[8, 2]",False,"[-9.152077674865723, -3.961202621459961, -4.845516204833984, -3.2619590759277344, -3.0675048828125, -6.849702835083008, -3.327047348022461, -5.930885314941406]",4,8 1],-3.0675048828125,False,allenai/OLMo-7B,step211000-tokens933B,False
two_rule_comb5,10,two_rule_comb5_10,False,[9 0],"9 0]
[8 1] [9",-0.5995712280273438,"[9, 0]",True,"[-7.986871719360352, -5.04180908203125, -8.626686096191406, -4.972171783447266, -10.21942138671875, -5.878349304199219, -0.4289512634277344, -6.708904266357422]",6,9 0],-0.4289512634277344,True,allenai/OLMo-7B,step211000-tokens933B,False
three_rule_comb0,10,three_rule_comb0_10,False,[1 5 7],"1 5 7]
[7 6 3]",-3.808786392211914,"[1, 5, 7]",True,"[-15.304365158081055, -13.482275009155273, -14.469654083251953, -13.419086456298828, -0.01740264892578125, -15.750561714172363, -9.166313171386719, -9.87492561340332]",4,1 5 7],-0.01740264892578125,True,allenai/OLMo-7B,step211000-tokens933B,False
three_rule_comb1,10,three_rule_comb1_10,False,[1 9 1],"1 5 1]
[8 9 1]",-5.456634521484375,"[1, 5, 1]",False,"[-4.393938064575195, -8.272308349609375, -13.25537109375, -5.707588195800781, -8.379074096679688, -2.781045913696289, -7.431417465209961, -11.299373626708984]",5,1 9 1],-2.781045913696289,True,allenai/OLMo-7B,step211000-tokens933B,False
three_rule_comb2,10,three_rule_comb2_10,False,[1 5 9],"1 5 9]
[1 6 9]",-5.401193618774414,"[1, 5, 9]",True,"[-9.165279388427734, -9.396978378295898, -0.5204944610595703, -7.992895126342773, -12.23655891418457, -9.044536590576172, -9.235092163085938, -8.687469482421875]",2,1 5 9],-0.5204944610595703,True,allenai/OLMo-7B,step211000-tokens933B,False
three_rule_comb3,10,three_rule_comb3_10,False,[6 2 7],"6 9 2]
[6 2 7]",-6.671314239501953,"[6, 9, 2]",False,"[-7.645732879638672, -7.560676574707031, -9.69349479675293, -7.390659332275391, -5.936305999755859, -7.9028778076171875, -7.46466064453125, -1.9146137237548828]",7,6 2 7],-1.9146137237548828,True,allenai/OLMo-7B,step211000-tokens933B,False
three_rule_comb4,10,three_rule_comb4_10,False,[8 1 5],"8 1 5]
[8 9 7]",-6.829692840576172,"[8, 1, 5]",True,"[-2.0539932250976562, -6.63664436340332, -8.643728256225586, -5.89727783203125, -6.889936447143555, -3.7016983032226562, -7.507314682006836, -8.908187866210938]",0,8 1 5],-2.0539932250976562,True,allenai/OLMo-7B,step211000-tokens933B,False
three_rule_comb5,10,three_rule_comb5_10,False,[5 5 6],"5 5 5]
[4 7 5]",-3.5964927673339844,"[5, 5, 5]",False,"[-10.472795486450195, -3.0968170166015625, -9.449808120727539, -4.998716354370117, -5.76007080078125, -9.468893051147461, -2.4570388793945312, -1.6451435089111328]",7,5 5 5],-1.6451435089111328,False,allenai/OLMo-7B,step211000-tokens933B,False
