model,revision,model_family,training_step,model_n_params,problem_type,problem_ind,problem_id,perm_invariant,correct_answer,response,response_sum_logprob,response_correct,eval_method,pretty_eval_method
OLMo 7B,step541000-tokens2393B,OLMo,541000,7,three_rule_comb3,28,three_rule_comb3_28,False,[4 0 4],4 0 4],-2.928306579589844,True,mc,Forced choice
OLMo 7B,step541000-tokens2393B,OLMo,541000,7,three_rule_comb4,28,three_rule_comb4_28,False,[2 7 5],"2 7 6]
[3 6 7]",-7.307302474975586,False,generated,Production
OLMo 7B,step541000-tokens2393B,OLMo,541000,7,three_rule_comb4,28,three_rule_comb4_28,False,[2 7 5],2 7 5],-2.8147964477539062,True,mc,Forced choice
OLMo 7B,step541000-tokens2393B,OLMo,541000,7,three_rule_comb5,28,three_rule_comb5_28,False,[4 8 3],"4 7 3]
[5 7 5]",-4.33555793762207,False,generated,Production
OLMo 7B,step541000-tokens2393B,OLMo,541000,7,three_rule_comb5,28,three_rule_comb5_28,False,[4 8 3],4 8 3],-4.272195816040039,True,mc,Forced choice
OLMo 7B,step541000-tokens2393B,OLMo,541000,7,three_rule_comb6,28,three_rule_comb6_28,False,[6 4 6],"6 4 0]
[6 4 0]",-4.779592514038086,False,generated,Production
OLMo 7B,step541000-tokens2393B,OLMo,541000,7,three_rule_comb6,28,three_rule_comb6_28,False,[6 4 6],6 0 4],-2.293048858642578,False,mc,Forced choice
OLMo 7B,step541000-tokens2393B,OLMo,541000,7,three_rule_comb7,28,three_rule_comb7_28,False,[9 8 9],"8 6 1]
[8 1 6]",-8.060842514038086,False,generated,Production
OLMo 7B,step541000-tokens2393B,OLMo,541000,7,three_rule_comb7,28,three_rule_comb7_28,False,[9 8 9],9 8 9],-6.169797897338867,True,mc,Forced choice
OLMo 7B,step541000-tokens2393B,OLMo,541000,7,three_rule_comb8,28,three_rule_comb8_28,False,[4 5 3],"4 2 2]
[5 2 4]",-3.289112091064453,False,generated,Production
OLMo 7B,step541000-tokens2393B,OLMo,541000,7,three_rule_comb8,28,three_rule_comb8_28,False,[4 5 3],4 5 4],-3.675975799560547,False,mc,Forced choice
OLMo 7B,step541000-tokens2393B,OLMo,541000,7,three_rule_comb9,28,three_rule_comb9_28,False,[8 1 0],"8 1 0]
[6 3 1]",-4.340030670166016,True,generated,Production
OLMo 7B,step541000-tokens2393B,OLMo,541000,7,three_rule_comb9,28,three_rule_comb9_28,False,[8 1 0],8 1 0],-3.695865631103515,True,mc,Forced choice
OLMo 7B,step541000-tokens2393B,OLMo,541000,7,c3_set_union,28,c3_set_union_28,True,[8 0 1 6],"8 1]
[8 1] [6",-5.968240737915039,False,generated,Production
OLMo 7B,step541000-tokens2393B,OLMo,541000,7,c3_set_union,28,c3_set_union_28,True,[8 0 1 6],8 1 6],-2.32110595703125,False,mc,Forced choice
OLMo 7B,step541000-tokens2393B,OLMo,541000,7,c1_set_union,28,c1_set_union_28,True,[9],"9]
[3 5] [3]",-3.5241546630859375,True,generated,Production
OLMo 7B,step541000-tokens2393B,OLMo,541000,7,c1_set_union,28,c1_set_union_28,True,[9],],0.0,False,mc,Forced choice
OLMo 7B,step541000-tokens2393B,OLMo,541000,7,c2_set_union,28,c2_set_union_28,True,[5],"2 5 4] [4]
[2",-5.871072769165039,False,generated,Production
OLMo 7B,step541000-tokens2393B,OLMo,541000,7,c2_set_union,28,c2_set_union_28,True,[5],],0.0,False,mc,Forced choice
OLMo 7B,step541000-tokens2393B,OLMo,541000,7,AND,28,AND_28,True,[1],"1]
[8] [6] [",-3.3312854766845703,True,generated,Production
OLMo 7B,step541000-tokens2393B,OLMo,541000,7,AND,28,AND_28,True,[1],1],-0.0674400329589843,True,mc,Forced choice
OLMo 7B,step541000-tokens2393B,OLMo,541000,7,XOR,28,XOR_28,True,[9 0],"0 9]
[0 3] [4",-5.076810836791992,True,generated,Production
OLMo 7B,step541000-tokens2393B,OLMo,541000,7,XOR,28,XOR_28,True,[9 0],3 9],-3.7720890045166016,False,mc,Forced choice
OLMo 7B,step541000-tokens2393B,OLMo,541000,7,c3_set_union_permuted,28,c3_set_union_permuted_28,True,[5 3 7 4],"3 7]
[3 7] [5",-7.131904602050781,False,generated,Production
OLMo 7B,step541000-tokens2393B,OLMo,541000,7,c3_set_union_permuted,28,c3_set_union_permuted_28,True,[5 3 7 4],3 5],-2.426910400390625,False,mc,Forced choice
OLMo 7B,step541000-tokens2393B,OLMo,541000,7,c2_set_union_permuted,28,c2_set_union_permuted_28,True,[0],"0 5 1 2] [2 0]
",-3.6427268981933594,False,generated,Production
OLMo 7B,step541000-tokens2393B,OLMo,541000,7,c2_set_union_permuted,28,c2_set_union_permuted_28,True,[0],0],-2.591663360595703,True,mc,Forced choice
OLMo 7B,step541000-tokens2393B,OLMo,541000,7,c1_set_union_permuted,28,c1_set_union_permuted_28,True,[1],"1]
[3 0] [0]",-5.743198394775391,True,generated,Production
OLMo 7B,step541000-tokens2393B,OLMo,541000,7,c1_set_union_permuted,28,c1_set_union_permuted_28,True,[1],1],-1.6988868713378906,True,mc,Forced choice
OLMo 7B,step541000-tokens2393B,OLMo,541000,7,XOR_permuted,28,XOR_permuted_28,True,[3 7],"0 0]
[0 3] [0",-6.811883926391602,False,generated,Production
OLMo 7B,step541000-tokens2393B,OLMo,541000,7,XOR_permuted,28,XOR_permuted_28,True,[3 7],3 7],-2.74786376953125,True,mc,Forced choice
OLMo 7B,step541000-tokens2393B,OLMo,541000,7,AND_permuted,28,AND_permuted_28,True,[],"4] [1]
[3] [",-5.585119247436523,False,generated,Production
OLMo 7B,step541000-tokens2393B,OLMo,541000,7,AND_permuted,28,AND_permuted_28,True,[],],0.0,True,mc,Forced choice
OLMo 7B,step541000-tokens2393B,OLMo,541000,7,row_constant,29,row_constant_29,False,[7],"7] [7]
[6] [",-3.2120227813720703,True,generated,Production
OLMo 7B,step541000-tokens2393B,OLMo,541000,7,row_constant,29,row_constant_29,False,[7],7],-0.0423183441162109,True,mc,Forced choice
OLMo 7B,step541000-tokens2393B,OLMo,541000,7,col_constant,29,col_constant_29,False,[3],"3]
[2] [7] [",-0.4736900329589844,True,generated,Production
OLMo 7B,step541000-tokens2393B,OLMo,541000,7,col_constant,29,col_constant_29,False,[3],3],-0.0584087371826171,True,mc,Forced choice
OLMo 7B,step541000-tokens2393B,OLMo,541000,7,dist3_diag1,29,dist3_diag1_29,False,[3],"3]
[3] [4] [",-2.6119461059570312,True,generated,Production
OLMo 7B,step541000-tokens2393B,OLMo,541000,7,dist3_diag1,29,dist3_diag1_29,False,[3],3],-0.3828907012939453,True,mc,Forced choice
OLMo 7B,step541000-tokens2393B,OLMo,541000,7,dist3_diag2,29,dist3_diag2_29,False,[7],"7]
[7] [2] [",-2.355855941772461,True,generated,Production
OLMo 7B,step541000-tokens2393B,OLMo,541000,7,dist3_diag2,29,dist3_diag2_29,False,[7],7],-0.1814174652099609,True,mc,Forced choice
OLMo 7B,step541000-tokens2393B,OLMo,541000,7,two_rule_comb0,29,two_rule_comb0_29,False,[0 2],"0 2]
[1 4] [5",-0.5512294769287109,True,generated,Production
OLMo 7B,step541000-tokens2393B,OLMo,541000,7,two_rule_comb0,29,two_rule_comb0_29,False,[0 2],0 2],-0.2591876983642578,True,mc,Forced choice
OLMo 7B,step541000-tokens2393B,OLMo,541000,7,two_rule_comb1,29,two_rule_comb1_29,False,[0 4],"0 4]
[0 9] [1",-3.419668197631836,True,generated,Production
OLMo 7B,step541000-tokens2393B,OLMo,541000,7,two_rule_comb1,29,two_rule_comb1_29,False,[0 4],0 4],-0.3233261108398437,True,mc,Forced choice
OLMo 7B,step541000-tokens2393B,OLMo,541000,7,two_rule_comb2,29,two_rule_comb2_29,False,[0 4],"0 4]
[3 5] [4",-0.632659912109375,True,generated,Production
OLMo 7B,step541000-tokens2393B,OLMo,541000,7,two_rule_comb2,29,two_rule_comb2_29,False,[0 4],0 4],-0.0940742492675781,True,mc,Forced choice
OLMo 7B,step541000-tokens2393B,OLMo,541000,7,two_rule_comb3,29,two_rule_comb3_29,False,[0 2],"0 2]
[3 7] [4",-3.165613174438477,True,generated,Production
OLMo 7B,step541000-tokens2393B,OLMo,541000,7,two_rule_comb3,29,two_rule_comb3_29,False,[0 2],0 2],-0.5999603271484375,True,mc,Forced choice
OLMo 7B,step541000-tokens2393B,OLMo,541000,7,two_rule_comb4,29,two_rule_comb4_29,False,[4 1],"4 5]
[4 2] [9",-4.160093307495117,False,generated,Production
OLMo 7B,step541000-tokens2393B,OLMo,541000,7,two_rule_comb4,29,two_rule_comb4_29,False,[4 1],4 1],-2.0706920623779297,True,mc,Forced choice
OLMo 7B,step541000-tokens2393B,OLMo,541000,7,two_rule_comb5,29,two_rule_comb5_29,False,[8 7],"7 7]
[6 6] [7",-1.527078628540039,False,generated,Production
OLMo 7B,step541000-tokens2393B,OLMo,541000,7,two_rule_comb5,29,two_rule_comb5_29,False,[8 7],8 7],-3.769590377807617,True,mc,Forced choice
OLMo 7B,step541000-tokens2393B,OLMo,541000,7,three_rule_comb0,29,three_rule_comb0_29,False,[2 0 4],"2 0 4]
[1 1 5]",-3.224956512451172,True,generated,Production
OLMo 7B,step541000-tokens2393B,OLMo,541000,7,three_rule_comb0,29,three_rule_comb0_29,False,[2 0 4],2 0 4],-0.0237789154052734,True,mc,Forced choice
OLMo 7B,step541000-tokens2393B,OLMo,541000,7,three_rule_comb1,29,three_rule_comb1_29,False,[8 6 2],"8 6 2]
[6 6 0]",-5.208463668823242,True,generated,Production
OLMo 7B,step541000-tokens2393B,OLMo,541000,7,three_rule_comb1,29,three_rule_comb1_29,False,[8 6 2],8 6 2],-2.2319602966308594,True,mc,Forced choice
OLMo 7B,step541000-tokens2393B,OLMo,541000,7,three_rule_comb2,29,three_rule_comb2_29,False,[6 5 1],"6 5 1]
[5 7 3]",-0.7543163299560547,True,generated,Production
OLMo 7B,step541000-tokens2393B,OLMo,541000,7,three_rule_comb2,29,three_rule_comb2_29,False,[6 5 1],6 5 1],-0.22711181640625,True,mc,Forced choice
OLMo 7B,step541000-tokens2393B,OLMo,541000,7,three_rule_comb3,29,three_rule_comb3_29,False,[0 6 7],"0 6 7]
[3 2 8]",-1.634416580200195,True,generated,Production
OLMo 7B,step541000-tokens2393B,OLMo,541000,7,three_rule_comb3,29,three_rule_comb3_29,False,[0 6 7],0 6 7],-0.1720123291015625,True,mc,Forced choice
OLMo 7B,step541000-tokens2393B,OLMo,541000,7,three_rule_comb4,29,three_rule_comb4_29,False,[5 5 1],"5 5 8]
[3 6 8]",-3.5160655975341797,False,generated,Production
OLMo 7B,step541000-tokens2393B,OLMo,541000,7,three_rule_comb4,29,three_rule_comb4_29,False,[5 5 1],5 5 1],-2.7317581176757812,True,mc,Forced choice
OLMo 7B,step541000-tokens2393B,OLMo,541000,7,three_rule_comb5,29,three_rule_comb5_29,False,[9 8 0],"9 8 0]
[1 4 3]",-5.711231231689453,True,generated,Production
OLMo 7B,step541000-tokens2393B,OLMo,541000,7,three_rule_comb5,29,three_rule_comb5_29,False,[9 8 0],9 8 0],-0.9804153442382812,True,mc,Forced choice
OLMo 7B,step541000-tokens2393B,OLMo,541000,7,three_rule_comb6,29,three_rule_comb6_29,False,[1 2 4],"2 8 2]
[8 7 0]",-7.356607437133789,False,generated,Production
OLMo 7B,step541000-tokens2393B,OLMo,541000,7,three_rule_comb6,29,three_rule_comb6_29,False,[1 2 4],1 2 4],-3.806791305541992,True,mc,Forced choice
OLMo 7B,step541000-tokens2393B,OLMo,541000,7,three_rule_comb7,29,three_rule_comb7_29,False,[0 2 9],"0 2 6]
[2 9 7]",-3.3313064575195312,False,generated,Production
OLMo 7B,step541000-tokens2393B,OLMo,541000,7,three_rule_comb7,29,three_rule_comb7_29,False,[0 2 9],0 2 9],-4.472845077514648,True,mc,Forced choice
OLMo 7B,step541000-tokens2393B,OLMo,541000,7,three_rule_comb8,29,three_rule_comb8_29,False,[4 5 6],"4 8 2]
[4 8 2]",-5.585582733154297,False,generated,Production
OLMo 7B,step541000-tokens2393B,OLMo,541000,7,three_rule_comb8,29,three_rule_comb8_29,False,[4 5 6],5 5 6],-3.5962867736816406,False,mc,Forced choice
OLMo 7B,step541000-tokens2393B,OLMo,541000,7,three_rule_comb9,29,three_rule_comb9_29,False,[8 6 4],"8 6 4]
[7 5 3]",-1.1881656646728516,True,generated,Production
OLMo 7B,step541000-tokens2393B,OLMo,541000,7,three_rule_comb9,29,three_rule_comb9_29,False,[8 6 4],8 6 4],-1.006795883178711,True,mc,Forced choice
OLMo 7B,step541000-tokens2393B,OLMo,541000,7,c3_set_union,29,c3_set_union_29,True,[3 9 2 1],"3 2] [9 1]
[3",-5.920909881591797,False,generated,Production
OLMo 7B,step541000-tokens2393B,OLMo,541000,7,c3_set_union,29,c3_set_union_29,True,[3 9 2 1],],0.0,False,mc,Forced choice
OLMo 7B,step541000-tokens2393B,OLMo,541000,7,c1_set_union,29,c1_set_union_29,True,[9],"9]
[8 1] [8]",-5.189098358154297,True,generated,Production
OLMo 7B,step541000-tokens2393B,OLMo,541000,7,c1_set_union,29,c1_set_union_29,True,[9],],0.0,False,mc,Forced choice
OLMo 7B,step541000-tokens2393B,OLMo,541000,7,c2_set_union,29,c2_set_union_29,True,[8],"8]
[9] [9 8]",-5.174417495727539,True,generated,Production
OLMo 7B,step541000-tokens2393B,OLMo,541000,7,c2_set_union,29,c2_set_union_29,True,[8],],0.0,False,mc,Forced choice
OLMo 7B,step541000-tokens2393B,OLMo,541000,7,AND,29,AND_29,True,[1],"1]
[8] [3] [",-1.9592170715332031,True,generated,Production
OLMo 7B,step541000-tokens2393B,OLMo,541000,7,AND,29,AND_29,True,[1],1],-0.0633697509765625,True,mc,Forced choice
OLMo 7B,step541000-tokens2393B,OLMo,541000,7,XOR,29,XOR_29,True,[1 5],"5 1]
[8 5] [5",-4.611051559448242,True,generated,Production
OLMo 7B,step541000-tokens2393B,OLMo,541000,7,XOR,29,XOR_29,True,[1 5],],0.0,False,mc,Forced choice
OLMo 7B,step541000-tokens2393B,OLMo,541000,7,c3_set_union_permuted,29,c3_set_union_permuted_29,True,[2 1 4 3],"3 1]
[2 3] [4",-5.139698028564453,False,generated,Production
OLMo 7B,step541000-tokens2393B,OLMo,541000,7,c3_set_union_permuted,29,c3_set_union_permuted_29,True,[2 1 4 3],4 3],-1.7749710083007812,False,mc,Forced choice
OLMo 7B,step541000-tokens2393B,OLMo,541000,7,c2_set_union_permuted,29,c2_set_union_permuted_29,True,[6],"0 4] [0]
[4]",-6.297933578491211,False,generated,Production
OLMo 7B,step541000-tokens2393B,OLMo,541000,7,c2_set_union_permuted,29,c2_set_union_permuted_29,True,[6],],0.0,False,mc,Forced choice
OLMo 7B,step541000-tokens2393B,OLMo,541000,7,c1_set_union_permuted,29,c1_set_union_permuted_29,True,[6],"6]
[6 4] [4]",-4.501747131347656,True,generated,Production
OLMo 7B,step541000-tokens2393B,OLMo,541000,7,c1_set_union_permuted,29,c1_set_union_permuted_29,True,[6],6],-0.9986896514892578,True,mc,Forced choice
OLMo 7B,step541000-tokens2393B,OLMo,541000,7,XOR_permuted,29,XOR_permuted_29,True,[9 0],"9 0]
[9 3] [1",-5.273649215698242,True,generated,Production
OLMo 7B,step541000-tokens2393B,OLMo,541000,7,XOR_permuted,29,XOR_permuted_29,True,[9 0],9 0],-1.5440101623535156,True,mc,Forced choice
OLMo 7B,step541000-tokens2393B,OLMo,541000,7,AND_permuted,29,AND_permuted_29,True,[],"3] [5]
[9] [",-4.950778961181641,False,generated,Production
OLMo 7B,step541000-tokens2393B,OLMo,541000,7,AND_permuted,29,AND_permuted_29,True,[],],0.0,True,mc,Forced choice
OLMo 7B,step541000-tokens2393B,OLMo,541000,7,row_constant,30,row_constant_30,False,[6],"6]
[5] [5] [",-2.806610107421875,True,generated,Production
OLMo 7B,step541000-tokens2393B,OLMo,541000,7,row_constant,30,row_constant_30,False,[6],6],-0.023477554321289,True,mc,Forced choice
OLMo 7B,step541000-tokens2393B,OLMo,541000,7,col_constant,30,col_constant_30,False,[6],"6]
[2] [1] [",-0.2704353332519531,True,generated,Production
OLMo 7B,step541000-tokens2393B,OLMo,541000,7,col_constant,30,col_constant_30,False,[6],6],-0.064483642578125,True,mc,Forced choice
OLMo 7B,step541000-tokens2393B,OLMo,541000,7,dist3_diag1,30,dist3_diag1_30,False,[4],"4] [3]
[4] [",-2.85894775390625,True,generated,Production
OLMo 7B,step541000-tokens2393B,OLMo,541000,7,dist3_diag1,30,dist3_diag1_30,False,[4],4],-0.3677005767822265,True,mc,Forced choice
OLMo 7B,step541000-tokens2393B,OLMo,541000,7,dist3_diag2,30,dist3_diag2_30,False,[6],"6]
[6] [2] [",-2.2573928833007812,True,generated,Production
OLMo 7B,step541000-tokens2393B,OLMo,541000,7,dist3_diag2,30,dist3_diag2_30,False,[6],6],-0.1170120239257812,True,mc,Forced choice
OLMo 7B,step541000-tokens2393B,OLMo,541000,7,two_rule_comb0,30,two_rule_comb0_30,False,[9 4],"9 4]
[3 3] [5",-0.7064380645751953,True,generated,Production
OLMo 7B,step541000-tokens2393B,OLMo,541000,7,two_rule_comb0,30,two_rule_comb0_30,False,[9 4],9 4],-0.2393264770507812,True,mc,Forced choice
OLMo 7B,step541000-tokens2393B,OLMo,541000,7,two_rule_comb1,30,two_rule_comb1_30,False,[4 9],"4 9]
[4 8] [4",-4.464689254760742,True,generated,Production
OLMo 7B,step541000-tokens2393B,OLMo,541000,7,two_rule_comb1,30,two_rule_comb1_30,False,[4 9],4 9],-0.7991771697998047,True,mc,Forced choice
OLMo 7B,step541000-tokens2393B,OLMo,541000,7,two_rule_comb2,30,two_rule_comb2_30,False,[3 2],"3 2]
[4 3] [8",-1.0096187591552734,True,generated,Production
OLMo 7B,step541000-tokens2393B,OLMo,541000,7,two_rule_comb2,30,two_rule_comb2_30,False,[3 2],3 2],-0.2002410888671875,True,mc,Forced choice
OLMo 7B,step541000-tokens2393B,OLMo,541000,7,two_rule_comb3,30,two_rule_comb3_30,False,[2 4],"2 4]
[2 4] [5",-2.5512847900390625,True,generated,Production
OLMo 7B,step541000-tokens2393B,OLMo,541000,7,two_rule_comb3,30,two_rule_comb3_30,False,[2 4],2 4],-0.1737289428710937,True,mc,Forced choice
OLMo 7B,step541000-tokens2393B,OLMo,541000,7,two_rule_comb4,30,two_rule_comb4_30,False,[9 6],"9 6]
[8 6] [9",-1.6925182342529297,True,generated,Production
OLMo 7B,step541000-tokens2393B,OLMo,541000,7,two_rule_comb4,30,two_rule_comb4_30,False,[9 6],9 6],-1.0008487701416016,True,mc,Forced choice
OLMo 7B,step541000-tokens2393B,OLMo,541000,7,two_rule_comb5,30,two_rule_comb5_30,False,[7 4],"7 4]
[6 5] [7",-0.2705039978027344,True,generated,Production
OLMo 7B,step541000-tokens2393B,OLMo,541000,7,two_rule_comb5,30,two_rule_comb5_30,False,[7 4],7 4],-0.0616779327392578,True,mc,Forced choice
OLMo 7B,step541000-tokens2393B,OLMo,541000,7,three_rule_comb0,30,three_rule_comb0_30,False,[6 7 3],"6 7 3]
[9 2 9]",-0.8058357238769531,True,generated,Production
OLMo 7B,step541000-tokens2393B,OLMo,541000,7,three_rule_comb0,30,three_rule_comb0_30,False,[6 7 3],6 7 3],-0.1487483978271484,True,mc,Forced choice
OLMo 7B,step541000-tokens2393B,OLMo,541000,7,three_rule_comb1,30,three_rule_comb1_30,False,[6 0 0],"6 0 0]
[8 3 9]",-3.5873985290527344,True,generated,Production
OLMo 7B,step541000-tokens2393B,OLMo,541000,7,three_rule_comb1,30,three_rule_comb1_30,False,[6 0 0],6 0 0],-1.0430545806884766,True,mc,Forced choice
OLMo 7B,step541000-tokens2393B,OLMo,541000,7,three_rule_comb2,30,three_rule_comb2_30,False,[2 5 8],"2 5 8]
[3 6 9]",-3.293741226196289,True,generated,Production
OLMo 7B,step541000-tokens2393B,OLMo,541000,7,three_rule_comb2,30,three_rule_comb2_30,False,[2 5 8],2 5 8],-0.1741847991943359,True,mc,Forced choice
OLMo 7B,step541000-tokens2393B,OLMo,541000,7,three_rule_comb3,30,three_rule_comb3_30,False,[5 1 9],"1 4 9]
[1 4 1]",-8.015079498291016,False,generated,Production
OLMo 7B,step541000-tokens2393B,OLMo,541000,7,three_rule_comb3,30,three_rule_comb3_30,False,[5 1 9],5 1 9],-4.25446891784668,True,mc,Forced choice
OLMo 7B,step541000-tokens2393B,OLMo,541000,7,three_rule_comb4,30,three_rule_comb4_30,False,[4 4 1],"4 4 4]
[3 8 1]",-4.127738952636719,False,generated,Production
OLMo 7B,step541000-tokens2393B,OLMo,541000,7,three_rule_comb4,30,three_rule_comb4_30,False,[4 4 1],4 4 1],-2.187652587890625,True,mc,Forced choice
OLMo 7B,step541000-tokens2393B,OLMo,541000,7,three_rule_comb5,30,three_rule_comb5_30,False,[5 9 5],"5 9 8]
[4 6 8]",-2.87274169921875,False,generated,Production
OLMo 7B,step541000-tokens2393B,OLMo,541000,7,three_rule_comb5,30,three_rule_comb5_30,False,[5 9 5],5 9 5],-1.6146163940429688,True,mc,Forced choice
OLMo 7B,step541000-tokens2393B,OLMo,541000,7,three_rule_comb6,30,three_rule_comb6_30,False,[8 9 3],"8 3 9]
[8 9 1]",-7.975240707397461,False,generated,Production
OLMo 7B,step541000-tokens2393B,OLMo,541000,7,three_rule_comb6,30,three_rule_comb6_30,False,[8 9 3],8 9 3],-3.7191219329833984,True,mc,Forced choice
OLMo 7B,step541000-tokens2393B,OLMo,541000,7,three_rule_comb7,30,three_rule_comb7_30,False,[9 9 9],"9 3 9]
[9 3 9]",-4.651123046875,False,generated,Production
OLMo 7B,step541000-tokens2393B,OLMo,541000,7,three_rule_comb7,30,three_rule_comb7_30,False,[9 9 9],9 9 9],-6.642698287963867,True,mc,Forced choice
OLMo 7B,step541000-tokens2393B,OLMo,541000,7,three_rule_comb8,30,three_rule_comb8_30,False,[6 6 0],"6 3 0]
[5 3 1]",-3.858587265014648,False,generated,Production
OLMo 7B,step541000-tokens2393B,OLMo,541000,7,three_rule_comb8,30,three_rule_comb8_30,False,[6 6 0],6 6 0],-2.946056365966797,True,mc,Forced choice
OLMo 7B,step541000-tokens2393B,OLMo,541000,7,three_rule_comb9,30,three_rule_comb9_30,False,[5 8 8],"5 7 8]
[4 6 7]",-1.1039409637451172,False,generated,Production
OLMo 7B,step541000-tokens2393B,OLMo,541000,7,three_rule_comb9,30,three_rule_comb9_30,False,[5 8 8],2 2 5],-6.950765609741211,False,mc,Forced choice
OLMo 7B,step541000-tokens2393B,OLMo,541000,7,c3_set_union,30,c3_set_union_30,True,[3 2 4 8],"3 4]
[3 4] [3",-6.367033004760742,False,generated,Production
OLMo 7B,step541000-tokens2393B,OLMo,541000,7,c3_set_union,30,c3_set_union_30,True,[3 2 4 8],],0.0,False,mc,Forced choice
OLMo 7B,step541000-tokens2393B,OLMo,541000,7,c1_set_union,30,c1_set_union_30,True,[1],"1]
[9 8] [9]",-4.278657913208008,True,generated,Production
OLMo 7B,step541000-tokens2393B,OLMo,541000,7,c1_set_union,30,c1_set_union_30,True,[1],],0.0,False,mc,Forced choice
OLMo 7B,step541000-tokens2393B,OLMo,541000,7,c2_set_union,30,c2_set_union_30,True,[3],"8 3 6] [6 3]
[",-4.959197998046875,False,generated,Production
OLMo 7B,step541000-tokens2393B,OLMo,541000,7,c2_set_union,30,c2_set_union_30,True,[3],],0.0,False,mc,Forced choice
OLMo 7B,step541000-tokens2393B,OLMo,541000,7,AND,30,AND_30,True,[8],"8]
[3 9] [6 9",-2.892789840698242,True,generated,Production
OLMo 7B,step541000-tokens2393B,OLMo,541000,7,AND,30,AND_30,True,[8],8],-0.063638687133789,True,mc,Forced choice
OLMo 7B,step541000-tokens2393B,OLMo,541000,7,XOR,30,XOR_30,True,[6 2],"2 5]
[5 2] [2",-4.999591827392578,False,generated,Production
OLMo 7B,step541000-tokens2393B,OLMo,541000,7,XOR,30,XOR_30,True,[6 2],],0.0,False,mc,Forced choice
OLMo 7B,step541000-tokens2393B,OLMo,541000,7,c3_set_union_permuted,30,c3_set_union_permuted_30,True,[5 8 2 4],"4 8]
[4 2] [8",-6.098814010620117,False,generated,Production
OLMo 7B,step541000-tokens2393B,OLMo,541000,7,c3_set_union_permuted,30,c3_set_union_permuted_30,True,[5 8 2 4],8 4],-4.176576614379883,False,mc,Forced choice
