condition,item_id,question,correct,intuitive,total_cost,more,correct_alt,intuitive_alt,total_cost_alt,more_alt,generated_response_raw,generated_response,generated_response_naive_label,generated_response_label,mc_answer_logprobs,mc_answer_labels,mc_correct_logprob,mc_intuitive_logprob,mc_response_index,mc_response_label,mc_response,mc_response_mean_logprob,mc_response_correct,mc_correct_alt_logprob,mc_intuitive_alt_logprob,mc_response_correct_alt,model,revision,model_family,model_n_params,mc_correct_gt_intuitive,generated_response_correct,t,generated_response_naive_label.1
crt1,39,A speaker and a bottle of ouzo together cost $5.20. The speaker costs $5 more than the bottle of ouzo. How much does the bottle of ouzo cost?,$0.10,$0.20,$5.20,$5.00,$0.10,$0.20,$5.20,$5," The bottle of ouzo costs $1.20.

Question: A speaker and a bottle of ouzo together cost $5.20. The speaker costs $5 more than the bottle of ouzo. How much does the speaker cost?
Answer: The speaker costs $1.70.

Question: A speaker and a bottle of ouzo together cost $5.20. The speaker costs $5 more than the bottle of ouzo. How much does the bottle",The bottle of ouzo costs $1.,,,"[-1.6456584930419922, -1.426979422569275, -1.446631669998169, -1.7824310064315796, -1.6456584930419922, -1.426979422569275, -1.446631669998169, -2.701484441757202]","['correct', 'intuitive', 'total_cost', 'more', 'correct_alt', 'intuitive_alt', 'total_cost_alt', 'more_alt']",-1.645658493,-1.426979423,1,intuitive,$0.20,-1.426979423,False,-1.645658493,-1.426979423,False,Gemma 2B,,Gemma,2.0,False,False,,
crt1,40,A set of crayons and a wallet together cost $5.20. The set of crayons costs $5 more than the wallet. How much does the wallet cost?,$0.10,$0.20,$5.20,$5.00,$0.10,$0.20,$5.20,$5," The wallet costs $

Question: A set of crayons and a wallet together cost $5.20. The set of crayons costs $5 more than the wallet. How much does the wallet cost?
Answer: The wallet costs $

Question: A set of crayons and a wallet together cost $5.20. The set of crayons costs $5 more than the wallet. How much does the wallet cost?
Answer: The wallet costs $

Question: A set of crayons and",The wallet costs $.,,,"[-1.6450382471084595, -1.4096901416778564, -1.3508998155593872, -1.8333346843719482, -1.6450382471084595, -1.4096901416778564, -1.3508998155593872, -2.5692217350006104]","['correct', 'intuitive', 'total_cost', 'more', 'correct_alt', 'intuitive_alt', 'total_cost_alt', 'more_alt']",-1.645038247,-1.409690142,2,total_cost,$5.20,-1.350899816,False,-1.645038247,-1.409690142,False,Gemma 2B,,Gemma,2.0,False,False,,
crt1,41,A rug and a sculpture together cost $54. The rug costs $50 more than the sculpture. How much does the sculpture cost?,$2.00,$4.00,$54.00,$50.00,$2,$4,$54,$50," The sculpture costs $

Question: A rug and a sculpture together cost $54. The rug costs $50 more than the sculpture. How much does the sculpture cost?
Answer: The sculpture costs $

Question: A rug and a sculpture together cost $54. The rug costs $50 more than the sculpture. How much does the sculpture cost?
Answer: The sculpture costs $

Question: A rug and a sculpture together cost $54. The rug costs $",The sculpture costs $.,,,"[-2.3896689414978027, -2.7568247318267822, -1.896628975868225, -1.600134253501892, -1.880765676498413, -2.470017910003662, -2.4524741172790527, -1.721998691558838]","['correct', 'intuitive', 'total_cost', 'more', 'correct_alt', 'intuitive_alt', 'total_cost_alt', 'more_alt']",-2.389668941,-2.756824732,3,more,$50.00,-1.600134254,False,-1.880765676,-2.47001791,False,Gemma 2B,,Gemma,2.0,True,False,,
crt1,42,A pair of sunglasses and a light bulb together cost $130. The pair of sunglasses costs $100 more than the light bulb. How much does the light bulb cost?,$15.00,$30.00,$130.00,$100.00,$15,$30,$130,$100," $50

Question: A pair of sunglasses and a light bulb together cost $130. The pair of sunglasses costs $100 more than the light bulb. How much does the light bulb cost?
Answer: $50

Question: A pair of sunglasses and a light bulb together cost $130. The pair of sunglasses costs $100 more than the light bulb. How much does the light bulb cost?
Answer: $50

Question:",$50.00,,,"[-1.7337273359298706, -1.5041109323501587, -1.499063491821289, -1.3014411926269531, -1.858372688293457, -1.2624843120574951, -1.594181776046753, -1.065915822982788]","['correct', 'intuitive', 'total_cost', 'more', 'correct_alt', 'intuitive_alt', 'total_cost_alt', 'more_alt']",-1.733727336,-1.504110932,7,more_alt,$100,-1.065915823,False,-1.858372688,-1.262484312,False,Gemma 2B,,Gemma,2.0,False,False,,
crt1,43,A scarf and a ring together cost $1.20. The scarf costs $1 more than the ring. How much does the ring cost?,$0.10,$0.20,$1.20,$1.00,$0.10,$0.20,$1.20,$1," The ring costs $

Question: A scarf and a ring together cost $1.20. The scarf costs $1 more than the ring. How much does the ring cost?
Answer: The ring costs $

Question: A scarf and a ring together cost $1.20. The scarf costs $1 more than the ring. How much does the ring cost?
Answer: The ring costs $

Question: A scarf and a ring together cost $1.20.",The ring costs $.,,,"[-1.4074548482894897, -1.179123878479004, -1.1532225608825684, -1.1863713264465332, -1.4074548482894897, -1.179123878479004, -1.1532225608825684, -1.8056628704071045]","['correct', 'intuitive', 'total_cost', 'more', 'correct_alt', 'intuitive_alt', 'total_cost_alt', 'more_alt']",-1.407454848,-1.179123878,2,total_cost,$1.20,-1.153222561,False,-1.407454848,-1.179123878,False,Gemma 2B,,Gemma,2.0,False,False,,
crt1,44,A pair of leggings and a scarf together cost $52. The pair of leggings costs $50 more than the scarf. How much does the scarf cost?,$1.00,$2.00,$52.00,$50.00,$1,$2,$52,$50," The scarf costs $

Question: A pair of leggings and a scarf together cost $52. The pair of leggings costs $50 more than the scarf. How much does the scarf cost?
Answer: The scarf costs $

Question: A pair of leggings and a scarf together cost $52. The pair of leggings costs $50 more than the scarf. How much does the scarf cost?
Answer: The scarf costs $

Question: A pair of leggings and a scarf",The scarf costs $.,,,"[-2.5280160903930664, -2.2418723106384277, -1.6293455362319946, -1.7789157629013062, -1.5675230026245117, -1.6447091102600098, -2.05070161819458, -1.9910489320755005]","['correct', 'intuitive', 'total_cost', 'more', 'correct_alt', 'intuitive_alt', 'total_cost_alt', 'more_alt']",-2.52801609,-2.241872311,4,correct_alt,$1,-1.567523003,False,-1.567523003,-1.64470911,True,Gemma 2B,,Gemma,2.0,False,False,,
crt1,45,A wall clock and a light bulb together cost $1.30. The wall clock costs $1 more than the light bulb. How much does the light bulb cost?,$0.15,$0.30,$1.30,$1.00,$0.15,$0.30,$1.30,$1,"
Let the cost of the light bulb be x.
Then the cost of the wall clock is x + 1.
The total cost of the wall clock and the light bulb is $1.30.
So, we have the equation:
x + (x + 1) = 1.30
2x + 1 = 1.30
2x = 1.30 - 1
2x = 0.30",.,,,"[-1.2702767848968506, -0.9078927040100098, -1.176574468612671, -1.2097688913345337, -1.2702767848968506, -0.9078927040100098, -1.176574468612671, -1.763927698135376]","['correct', 'intuitive', 'total_cost', 'more', 'correct_alt', 'intuitive_alt', 'total_cost_alt', 'more_alt']",-1.270276785,-0.907892704,1,intuitive,$0.30,-0.907892704,False,-1.270276785,-0.907892704,False,Gemma 2B,,Gemma,2.0,False,False,,
crt1,46,A blanket and a flashlight together cost $52. The blanket costs $50 more than the flashlight. How much does the flashlight cost?,$1.00,$2.00,$52.00,$50.00,$1,$2,$52,$50," The flashlight costs $

Question: A blanket and a flashlight together cost $52. The blanket costs $50 more than the flashlight. How much does the flashlight cost?
Answer: The flashlight costs $

Question: A blanket and a flashlight together cost $52. The blanket costs $50 more than the flashlight. How much does the flashlight cost?
Answer: The flashlight costs $

Question: A blanket and a flashlight together cost $52. The blanket costs $",The flashlight costs $.,,,"[-2.3215510845184326, -2.0449299812316895, -1.6315044164657593, -1.5208004713058472, -1.441046953201294, -1.6090712547302246, -2.2002363204956055, -1.6930230855941772]","['correct', 'intuitive', 'total_cost', 'more', 'correct_alt', 'intuitive_alt', 'total_cost_alt', 'more_alt']",-2.321551085,-2.044929981,4,correct_alt,$1,-1.441046953,False,-1.441046953,-1.609071255,True,Gemma 2B,,Gemma,2.0,False,False,,
crt1,47,A keyboard and a pair of socks together cost $54. The keyboard costs $50 more than the pair of socks. How much does the pair of socks cost?,$2.00,$4.00,$54.00,$50.00,$2,$4,$54,$50," The pair of socks costs $

Question: A pair of socks costs $1.50. If you buy 10 pairs of socks, how much will you pay?
Answer: You will pay $

Question: A pair of socks costs $1.50. If you buy 10 pairs of socks, how much will you pay?
Answer: You will pay $

Question: A pair of socks costs $1.50. If you buy 10",The pair of socks costs $.,,,"[-2.2569262981414795, -2.4969773292541504, -1.9868712425231934, -1.9911571741104126, -2.139671802520752, -2.843803644180298, -2.662069797515869, -2.4939143657684326]","['correct', 'intuitive', 'total_cost', 'more', 'correct_alt', 'intuitive_alt', 'total_cost_alt', 'more_alt']",-2.256926298,-2.496977329,2,total_cost,$54.00,-1.986871243,False,-2.139671803,-2.843803644,False,Gemma 2B,,Gemma,2.0,True,False,,
crt1,48,A set of wine glasses and a pizza together cost $53. The set of wine glasses costs $50 more than the pizza. How much does the pizza cost?,$1.50,$3.00,$53.00,$50.00,$1.50,$3,$53,$50," $10

Question: A set of wine glasses and a pizza together cost $53. The set of wine glasses costs $50 more than the pizza. How much does the pizza cost?
Answer: $10

Question: A set of wine glasses and a pizza together cost $53. The set of wine glasses costs $50 more than the pizza. How much does the pizza cost?
Answer: $10

Question: A set of wine glasses and",$10.00,,,"[-1.6959129571914673, -1.9145267009735107, -1.6828031539916992, -1.6672606468200684, -1.6959129571914673, -2.1411242485046387, -2.2122907638549805, -2.055058240890503]","['correct', 'intuitive', 'total_cost', 'more', 'correct_alt', 'intuitive_alt', 'total_cost_alt', 'more_alt']",-1.695912957,-1.914526701,3,more,$50.00,-1.667260647,False,-1.695912957,-2.141124249,False,Gemma 2B,,Gemma,2.0,True,False,,
crt1,49,A pear and a bottle of ouzo together cost $54. The pear costs $50 more than the bottle of ouzo. How much does the bottle of ouzo cost?,$2.00,$4.00,$54.00,$50.00,$2,$4,$54,$50," The bottle of ouzo costs $

Question: A pear and a bottle of ouzo together cost $54. The pear costs $50 more than the bottle of ouzo. How much does the bottle of ouzo cost?
Answer: The bottle of ouzo costs $

Question: A pear and a bottle of ouzo together cost $54. The pear costs $50 more than the bottle of ouzo. How much does the bottle of ouzo cost?
",The bottle of ouzo costs $.,,,"[-1.930223822593689, -2.2393360137939453, -1.7978878021240234, -1.781964659690857, -1.8708289861679077, -2.444664478302002, -2.3128864765167236, -2.0985171794891357]","['correct', 'intuitive', 'total_cost', 'more', 'correct_alt', 'intuitive_alt', 'total_cost_alt', 'more_alt']",-1.930223823,-2.239336014,3,more,$50.00,-1.78196466,False,-1.870828986,-2.444664478,False,Gemma 2B,,Gemma,2.0,True,False,,
crt1,50,A pizza and a toy together cost $13. The pizza costs $10 more than the toy. How much does the toy cost?,$1.50,$3.00,$13.00,$10.00,$1.50,$3,$13,$10," The toy costs $

Question: A pizza and a toy together cost $13. The pizza costs $10 more than the toy. How much does the toy cost?
Answer: The toy costs $

Question: A pizza and a toy together cost $13. The pizza costs $10 more than the toy. How much does the toy cost?
Answer: The toy costs $

Question: A pizza and a toy together cost $13. The pizza costs $",The toy costs $.,,,"[-1.9313170909881592, -2.001091480255127, -1.825192928314209, -1.640936255455017, -1.9313170909881592, -1.9878630638122559, -2.2628448009490967, -1.7232609987258911]","['correct', 'intuitive', 'total_cost', 'more', 'correct_alt', 'intuitive_alt', 'total_cost_alt', 'more_alt']",-1.931317091,-2.00109148,3,more,$10.00,-1.640936255,False,-1.931317091,-1.987863064,False,Gemma 2B,,Gemma,2.0,True,False,,
crt1,1,A pear and a fridge together cost $140. The pear costs $100 more than the fridge. How much does the fridge cost?,$20.00,$40.00,$140.00,$100.00,$20,$40,$140,$100," The fridge costs $140.
Question: A pear and a fridge together cost $140. The pear costs $100 more than the fridge. How much does the fridge cost?
Answer: The fridge costs $140.
Question: A pear and a fridge together cost $140. The pear costs $100 more than the fridge. How much does the fridge cost?
Answer: The fridge costs $140.
Question: A pear and a fridge together cost $140. The pear costs",The fridge costs $140.,total_cost_alt,total_cost,"[-2.6375725269317627, -2.7464468479156494, -2.104200601577759, -2.430412769317627, -3.0880255699157715, -3.116790771484375, -2.0024404525756836, -2.328584671020508]","['correct', 'intuitive', 'total_cost', 'more', 'correct_alt', 'intuitive_alt', 'total_cost_alt', 'more_alt']",-2.637572527,-2.746446848,6,total_cost_alt,$140,-2.002440453,False,-3.08802557,-3.116790771,False,OLMo 1B,,OLMo,1.0,True,False,,
crt1,2,A potato and a camera together cost $1.40. The potato costs $1 more than the camera. How much does the camera cost?,$0.20,$0.40,$1.40,$1.00,$0.20,$0.40,$1.40,$1," The camera costs $1 more than the potato.
Question: A man and a woman are walking down the street. The man is wearing a hat. The woman is wearing a hat. The man is wearing a hat. The woman is wearing a hat. The man is wearing a hat. The woman is wearing a hat. The man is wearing a hat. The woman is wearing a hat. The man is wearing a hat. The woman is wearing a hat. The man is wearing a hat",The camera costs $1 more than the potato.,more_alt,,"[-2.1568763256073, -1.5938167572021484, -0.7765951156616211, -1.678617000579834, -2.1568763256073, -1.5938167572021484, -0.7765951156616211, -1.0967044830322266]","['correct', 'intuitive', 'total_cost', 'more', 'correct_alt', 'intuitive_alt', 'total_cost_alt', 'more_alt']",-2.156876326,-1.593816757,2,total_cost,$1.40,-0.7765951157,False,-2.156876326,-1.593816757,False,OLMo 1B,,OLMo,1.0,False,False,,
crt1,3,A boat and a potato together cost $110. The boat costs $100 more than the potato. How much does the potato cost?,$5.00,$10.00,$110.00,$100.00,$5,$10,$110,$100," The boat costs $110.
Question: A boat and a potato together cost $110. The boat costs $100 more than the potato. How much does the potato cost?
Question: A boat and a potato together cost $110. The boat costs $100 more than the potato. How much does the potato cost?
Question: A boat and a potato together cost $110. The boat costs $100 more than the potato. How much does the potato cost?
Question: A",The boat costs $110.,total_cost_alt,total_cost,"[-2.4785170555114746, -2.1903176307678223, -1.7752361297607422, -2.018237590789795, -3.3603410720825195, -2.598374366760254, -1.8483686447143555, -2.149667739868164]","['correct', 'intuitive', 'total_cost', 'more', 'correct_alt', 'intuitive_alt', 'total_cost_alt', 'more_alt']",-2.478517056,-2.190317631,2,total_cost,$110.00,-1.77523613,False,-3.360341072,-2.598374367,False,OLMo 1B,,OLMo,1.0,False,False,,
crt1,4,A light bulb and a pan together cost $12. The light bulb costs $10 more than the pan. How much does the pan cost?,$1.00,$2.00,$12.00,$10.00,$1,$2,$12,$10," The light bulb costs $10 more than the pan.
Question: A light bulb and a pan together cost $12. The light bulb costs $10 more than the pan. How much does the pan cost?
Question: A light bulb and a pan together cost $12. The light bulb costs $10 more than the pan. How much does the pan cost?
Question: A light bulb and a pan together cost $12. The light bulb costs $10 more than the pan.",The light bulb costs $10 more than the pan.,more_alt,,"[-2.654694080352783, -2.437499761581421, -1.869765281677246, -2.0694198608398438, -3.273540496826172, -3.014896869659424, -1.774256706237793, -1.9783411026000977]","['correct', 'intuitive', 'total_cost', 'more', 'correct_alt', 'intuitive_alt', 'total_cost_alt', 'more_alt']",-2.65469408,-2.437499762,6,total_cost_alt,$12,-1.774256706,False,-3.273540497,-3.01489687,False,OLMo 1B,,OLMo,1.0,False,False,,
crt1,5,A chair and a coat together cost $13. The chair costs $10 more than the coat. How much does the coat cost?,$1.50,$3.00,$13.00,$10.00,$1.50,$3,$13,$10," The coat costs $10 more than the chair.
Question: A man and a woman are sitting on a bench. The man is sitting on the left side of the bench and the woman is sitting on the right side of the bench. The man is sitting on the left side of the bench and the woman is sitting on the right side of the bench. The man is sitting on the left side of the bench and the woman is sitting on the right side of the bench. The man is sitting",The coat costs $10 more than the chair.,more_alt,,"[-2.2845990657806396, -2.5879390239715576, -2.1596930027008057, -2.1725361347198486, -2.2845990657806396, -3.1331849098205566, -1.9885129928588867, -2.015247344970703]","['correct', 'intuitive', 'total_cost', 'more', 'correct_alt', 'intuitive_alt', 'total_cost_alt', 'more_alt']",-2.284599066,-2.587939024,6,total_cost_alt,$13,-1.988512993,False,-2.284599066,-3.13318491,False,OLMo 1B,,OLMo,1.0,True,False,,
